age,sex,race,diff_custody,diff_jail,priors_count,juv_fel_count,juv_misd_count,juv_other_count,c_charge_degree,compas_score
45,Male,African-American,47,46,17,0,0,0,F,1
27,Male,African-American,5,1,8,0,0,1,F,1
22,Male,Caucasian,2,1,1,0,0,0,F,1
36,Male,Caucasian,178,0,9,0,0,0,F,1
40,Male,Caucasian,2,0,0,0,0,0,M,0
30,Male,Caucasian,1,0,1,0,0,0,M,1
42,Male,African-American,1,0,1,0,0,0,F,0
24,Male,African-American,180,1,2,0,0,1,F,0
46,Male,Caucasian,3,2,4,0,0,0,F,0
38,Male,African-American,0,0,4,0,0,0,F,0
26,Male,Caucasian,1,1,0,0,0,0,M,1
54,Male,Caucasian,34,1,1,0,0,0,M,0
61,Male,Caucasian,1,1,1,0,0,0,F,0
51,Male,African-American,1,0,1,0,0,0,M,0
57,Male,Caucasian,28,27,0,0,0,0,F,0
24,Male,Caucasian,2,1,3,0,0,3,M,1
34,Male,African-American,1,0,1,0,0,0,F,0
28,Female,African-American,4,3,10,0,0,0,M,1
35,Male,African-American,1,0,10,0,0,0,M,1
30,Male,African-American,1,1,6,0,0,0,F,1
44,Male,African-American,132,1,0,0,0,0,F,0
57,Male,Caucasian,46,19,3,0,0,0,M,0
61,Male,Caucasian,15,22,10,0,0,0,F,1
26,Male,African-American,11,0,1,0,0,0,F,1
48,Male,African-American,4,4,10,1,0,0,F,1
42,Male,African-American,14,0,4,0,0,0,M,0
38,Male,Caucasian,34,0,10,0,0,0,F,1
39,Male,African-American,14,6,4,0,0,0,F,0
53,Female,Caucasian,1,0,0,0,0,0,M,0
26,Male,African-American,0,1,3,0,0,0,M,1
22,Male,African-American,2,0,1,0,0,0,F,1
50,Male,Caucasian,8,30,0,0,0,0,F,1
44,Male,Caucasian,82,81,16,3,0,0,M,1
24,Male,African-American,14,1,4,0,1,3,F,1
21,Male,African-American,114,1,0,0,0,0,F,1
50,Male,Caucasian,2,2,0,0,0,0,F,0
36,Female,Caucasian,1,1,0,0,0,0,M,0
39,Male,Caucasian,54,54,0,0,0,0,F,0
24,Female,African-American,14,13,2,0,0,0,F,0
54,Female,African-American,19,18,7,0,0,0,F,1
29,Male,African-American,1,0,0,0,0,0,M,0
26,Male,Caucasian,1,0,0,0,0,0,M,1
41,Male,African-American,1,1,3,0,0,0,F,0
23,Male,African-American,31,2,1,0,0,0,F,1
34,Male,Caucasian,1,0,0,0,0,0,M,0
31,Male,Caucasian,52,11,11,0,0,0,F,1
20,Male,African-American,2,1,0,0,0,0,F,0
49,Male,African-American,136,43,10,0,0,0,F,1
26,Male,African-American,1,0,4,0,0,0,F,1
28,Male,African-American,20,0,1,0,0,0,F,0
26,Male,African-American,1,0,0,0,0,0,F,0
55,Male,African-American,1,0,1,0,0,0,F,0
22,Male,African-American,2,2,0,0,0,0,M,1
26,Female,African-American,1,1,0,0,0,0,M,0
66,Male,Caucasian,167,167,1,0,0,0,F,0
58,Male,African-American,43,68,16,0,0,0,F,1
28,Male,African-American,30,29,4,0,0,0,F,1
33,Male,African-American,2,1,8,0,0,0,F,1
31,Female,African-American,1,0,0,0,0,0,M,0
26,Male,African-American,0,0,1,0,0,0,M,1
35,Male,African-American,46,19,4,0,0,0,M,1
41,Female,Caucasian,13,10,12,0,0,0,F,1
34,Male,Caucasian,1,0,0,0,0,0,M,0
32,Female,African-American,1,0,0,0,0,0,F,0
37,Male,African-American,204,1,9,0,0,0,F,1
50,Male,African-American,1,0,1,0,0,0,F,1
35,Male,Caucasian,3,2,1,0,0,0,F,0
47,Female,Caucasian,10,4,0,0,0,0,M,0
52,Female,African-American,35,43,8,0,0,0,F,1
26,Male,African-American,13,6,5,0,1,2,F,1
36,Male,African-American,448,19,1,0,0,0,M,1
45,Male,African-American,1,0,13,0,0,0,F,0
41,Male,African-American,0,1,8,0,0,0,F,0
24,Male,African-American,10,1,0,0,0,0,M,0
21,Male,African-American,1,1,1,0,1,0,F,1
54,Male,Caucasian,1,0,0,0,0,0,M,0
49,Male,Caucasian,9,73,0,0,0,0,F,0
42,Male,Caucasian,28,292,1,0,0,0,F,0
21,Male,African-American,34,1,1,0,0,0,F,0
61,Male,African-American,50,49,30,0,0,0,F,0
46,Male,Caucasian,67,0,5,0,0,0,F,1
74,Male,Caucasian,1,0,0,0,0,0,M,0
75,Male,Caucasian,46,19,2,0,0,0,M,0
39,Female,African-American,1,0,1,0,0,0,F,0
38,Female,African-American,4,4,0,0,0,0,F,0
19,Male,African-American,1,1,1,1,0,1,F,1
28,Male,Caucasian,5,1,0,0,0,0,F,0
53,Male,African-American,46,19,2,0,0,0,F,0
25,Male,African-American,5,28,1,0,0,0,F,1
53,Male,Caucasian,1,0,1,0,0,0,M,0
53,Male,African-American,46,19,4,0,0,0,F,1
23,Male,African-American,77,76,2,0,1,0,F,1
55,Male,Caucasian,242,242,33,0,0,0,F,1
64,Female,Caucasian,1,1,1,0,0,0,F,0
23,Male,African-American,27,27,1,0,0,0,M,1
23,Male,African-American,10,0,4,0,0,2,F,1
34,Male,African-American,2,2,0,0,0,0,F,0
26,Male,African-American,32,32,1,0,0,0,M,0
44,Male,Caucasian,3,1,4,0,0,0,F,0
27,Female,Caucasian,5,5,0,0,0,0,F,0
28,Male,Caucasian,1,0,14,0,0,0,F,1
55,Male,Caucasian,1,1,1,0,0,0,M,0
22,Female,African-American,60,59,2,0,0,0,F,0
36,Male,African-American,11,1,15,0,0,0,F,1
29,Male,African-American,6,1,6,0,0,0,F,1
23,Male,African-American,3,1,1,0,0,0,F,0
56,Male,African-American,0,0,1,0,0,0,M,0
27,Male,Caucasian,0,0,2,0,0,0,F,1
37,Male,Caucasian,1,1,1,0,0,0,M,1
32,Male,African-American,1,1,1,0,0,0,F,1
41,Male,African-American,3,33,18,2,0,0,M,1
22,Male,African-American,1,1,1,0,0,0,F,1
37,Male,Caucasian,15,0,1,0,0,0,F,0
45,Male,African-American,2,1,3,0,0,0,M,0
31,Female,African-American,24,1,14,0,0,0,F,1
42,Male,African-American,2,1,7,0,0,0,F,1
26,Male,African-American,30,29,20,0,2,2,F,1
33,Male,Caucasian,2,0,0,0,0,0,F,1
22,Male,Caucasian,1,0,0,0,0,0,M,0
32,Male,Caucasian,33,28,2,0,0,0,F,1
36,Female,African-American,0,0,1,0,0,0,M,0
54,Male,Caucasian,0,0,0,0,0,0,M,0
25,Male,African-American,4,155,5,0,1,2,F,1
24,Male,Caucasian,39,39,3,0,0,0,F,1
61,Male,Caucasian,0,0,0,0,0,0,M,0
42,Female,Caucasian,1,0,0,0,0,0,M,0
28,Male,Caucasian,0,0,1,0,0,0,M,0
27,Male,African-American,2,2,1,0,0,0,M,1
24,Male,Caucasian,15,15,2,0,0,0,M,0
33,Male,African-American,0,0,14,0,0,0,F,1
32,Male,African-American,0,0,16,0,0,0,F,1
38,Male,Caucasian,7,7,0,0,0,0,F,0
21,Male,Caucasian,0,0,1,0,1,1,M,0
27,Male,African-American,458,168,1,0,0,0,F,1
39,Male,Caucasian,0,0,0,0,0,0,F,0
29,Male,Caucasian,2,1,0,0,0,0,F,0
29,Male,Caucasian,1,0,1,0,0,0,F,0
65,Male,Caucasian,23,54,6,0,0,0,F,0
36,Male,Caucasian,2,2,1,0,0,0,F,0
46,Male,African-American,0,0,0,0,0,0,F,1
44,Male,African-American,24,24,7,1,0,0,F,1
27,Male,African-American,2,1,0,0,0,0,M,0
27,Male,African-American,5,49,8,0,0,0,F,1
61,Male,Caucasian,2,2,0,0,0,0,M,0
47,Male,African-American,1,0,0,0,0,0,M,0
27,Male,African-American,1,0,1,0,0,0,M,0
28,Male,Caucasian,2,1,0,0,0,0,F,0
31,Female,Caucasian,11,10,1,0,0,0,M,1
26,Male,Caucasian,1,1,9,0,0,0,M,0
53,Male,African-American,8,7,2,0,0,0,F,0
26,Male,African-American,23,22,1,0,0,0,F,1
25,Male,African-American,247,18,2,0,0,0,F,0
21,Female,African-American,1,0,4,0,3,1,M,1
23,Male,African-American,3,2,1,0,0,0,M,0
45,Female,African-American,6,11,2,0,0,0,F,0
27,Male,African-American,9,9,2,0,0,0,M,1
57,Male,African-American,77,76,6,0,0,0,M,1
44,Male,Caucasian,2,2,8,0,0,0,F,1
26,Female,African-American,1,0,0,0,0,0,M,0
21,Male,Caucasian,7,7,0,0,0,0,F,1
63,Male,African-American,46,19,1,0,0,0,F,1
62,Female,Caucasian,4,3,0,0,0,0,M,0
48,Male,Caucasian,27,27,0,0,0,0,F,0
53,Male,African-American,1,0,1,0,0,0,M,0
62,Male,African-American,58,1,3,0,0,0,M,0
28,Male,African-American,137,136,5,1,1,0,F,1
56,Male,Caucasian,1,1,1,0,0,0,F,0
22,Male,African-American,3,1,2,1,0,0,F,1
26,Male,African-American,36,36,5,0,0,0,F,1
35,Male,African-American,10,1,4,0,0,0,M,1
22,Male,African-American,57,15,1,0,0,0,F,0
60,Male,Caucasian,46,19,3,0,0,0,M,0
37,Female,African-American,2,1,7,1,0,0,F,0
32,Female,African-American,0,0,0,0,0,0,F,0
33,Female,African-American,9,9,3,0,0,0,F,1
53,Male,Caucasian,1,1,0,0,0,0,M,0
32,Male,Caucasian,1,0,0,0,0,0,M,0
26,Male,Caucasian,1,0,0,0,0,0,M,0
61,Male,Caucasian,2,2,0,0,0,0,M,0
21,Male,African-American,1,0,0,0,0,0,M,1
69,Male,African-American,1,1,22,0,0,0,M,1
26,Male,African-American,0,0,0,0,0,0,M,0
30,Male,African-American,3,196,9,0,0,0,F,1
21,Male,Caucasian,7,0,1,0,0,0,F,0
41,Male,Caucasian,0,0,0,0,0,0,M,0
45,Male,African-American,1,0,0,0,0,0,F,1
31,Male,African-American,1,1,10,0,1,3,F,1
22,Male,Caucasian,1,1,0,0,0,0,F,0
54,Female,Caucasian,20,20,0,0,0,0,F,0
50,Male,Caucasian,1,0,2,0,0,0,M,0
50,Female,African-American,46,19,5,0,0,0,F,0
21,Female,African-American,1,1,0,0,0,0,F,1
30,Male,Caucasian,1,0,0,0,0,0,F,0
53,Male,Caucasian,2,17,2,0,0,0,F,0
30,Male,African-American,1,2,11,0,0,0,F,1
26,Male,Caucasian,1,0,5,0,0,0,M,0
30,Female,African-American,8,8,1,0,0,0,F,1
59,Female,African-American,1,0,0,0,0,0,M,0
29,Male,African-American,6,1,13,0,0,0,F,1
30,Male,Caucasian,5,33,13,0,0,0,F,1
25,Male,African-American,16,0,5,0,0,0,M,1
35,Male,Caucasian,46,19,4,0,0,0,M,0
22,Male,African-American,192,0,0,0,0,1,F,0
41,Male,African-American,14,2,8,0,0,0,F,0
37,Female,African-American,1,1,13,0,0,0,F,1
22,Male,African-American,252,13,0,0,0,2,F,0
19,Male,African-American,2,0,0,0,0,0,F,0
45,Male,Caucasian,1,0,2,0,0,0,M,0
33,Female,African-American,38,0,5,0,0,0,F,1
52,Male,African-American,2,181,7,0,0,0,F,1
21,Female,African-American,1,1,0,0,0,0,F,1
43,Male,African-American,1,0,6,0,0,0,M,1
33,Male,Caucasian,1,1,3,0,0,0,F,1
26,Male,African-American,4,3,3,1,0,0,F,1
37,Male,Caucasian,2,1,0,0,0,0,M,0
38,Male,African-American,8,7,1,0,0,0,F,0
27,Male,African-American,1,0,1,0,0,0,F,0
21,Male,African-American,1,0,1,1,0,0,F,1
38,Male,Caucasian,82,1,3,0,0,0,F,1
37,Male,Caucasian,1,0,0,0,0,0,M,0
44,Male,Caucasian,1,1,0,0,0,0,F,0
30,Male,African-American,1,1,0,0,0,0,F,0
49,Male,Caucasian,2,1,1,0,0,0,F,0
67,Male,Caucasian,0,0,0,0,0,0,M,0
59,Male,African-American,405,33,14,0,0,0,F,1
21,Male,African-American,1,1,1,1,0,0,F,1
31,Male,Caucasian,1520,10,6,0,0,0,M,1
50,Female,Caucasian,1,0,2,0,0,0,F,0
30,Male,African-American,50,0,7,0,0,0,F,0
28,Male,Caucasian,1,0,1,0,0,0,M,0
48,Male,African-American,3,2,7,0,0,0,F,1
55,Male,Caucasian,1,0,0,0,0,0,M,0
24,Female,Caucasian,46,19,1,0,0,0,F,0
42,Male,Caucasian,2,2,0,0,0,0,M,0
34,Male,African-American,29,29,0,0,0,0,M,1
43,Male,African-American,1,0,4,0,0,0,M,1
44,Male,African-American,42,42,0,0,0,0,F,0
25,Male,Caucasian,1,0,0,0,0,0,M,1
25,Male,Caucasian,18,0,2,0,0,0,F,1
32,Female,African-American,1,1,0,0,0,0,M,0
35,Male,African-American,0,0,10,0,0,0,M,0
24,Male,African-American,6,0,1,0,0,0,F,0
34,Male,African-American,58,241,0,0,0,0,F,1
48,Male,African-American,18,1,2,0,0,0,F,0
41,Male,African-American,2,2,1,0,0,0,F,0
26,Male,African-American,1,10,12,0,0,1,M,1
42,Male,African-American,7,7,0,0,0,0,F,1
29,Male,African-American,10,42,0,0,0,0,M,1
26,Male,Caucasian,1,1,0,0,0,0,M,0
27,Female,African-American,45,44,1,0,0,0,F,0
35,Male,Caucasian,31,31,4,0,0,0,M,0
54,Male,Caucasian,22,0,1,0,0,0,F,0
24,Male,African-American,1,0,3,0,0,0,M,1
20,Male,African-American,1,0,0,0,0,0,F,1
27,Male,Caucasian,1,1,0,0,0,0,F,1
21,Male,African-American,37,1,1,0,0,0,F,1
27,Male,Caucasian,62,2,7,0,1,1,M,1
34,Male,African-American,1,1,11,1,0,0,F,1
27,Male,Caucasian,42,41,4,0,0,0,F,1
54,Male,African-American,9,1,0,0,0,0,M,0
39,Male,African-American,5,4,1,0,0,0,F,0
22,Female,Caucasian,46,19,2,0,1,1,F,1
33,Female,Caucasian,1,0,0,0,0,0,M,0
25,Female,African-American,7,408,2,0,0,0,F,1
35,Female,African-American,1,0,0,0,0,0,M,0
53,Male,African-American,1,0,0,0,0,0,M,0
28,Male,Caucasian,14,13,2,0,0,1,M,0
26,Male,African-American,1,0,0,0,0,0,F,1
30,Male,African-American,17,17,1,0,0,0,F,0
31,Male,African-American,1,0,3,0,1,0,F,1
24,Male,Caucasian,1,1,3,0,0,0,M,1
45,Male,Caucasian,116,1,19,0,0,0,F,1
28,Male,African-American,0,0,1,0,0,0,F,1
45,Female,Caucasian,54,1,1,0,0,0,F,0
22,Female,African-American,46,19,1,0,0,0,M,1
33,Male,Caucasian,117,14,3,0,0,0,F,1
23,Male,Caucasian,5,0,4,0,0,4,F,1
36,Male,African-American,84,84,6,0,0,0,F,1
22,Male,African-American,1,0,0,0,0,0,F,0
45,Male,Caucasian,46,19,1,0,0,0,M,0
28,Male,African-American,1,1,2,0,0,0,F,1
37,Male,African-American,1,0,3,0,0,0,M,0
52,Female,Caucasian,1,0,0,0,0,0,M,0
26,Male,Caucasian,2,1,0,0,0,0,F,0
28,Male,Caucasian,1,3,4,0,0,0,F,0
33,Female,Caucasian,14,14,2,0,0,0,F,0
23,Male,Caucasian,16,41,3,0,0,1,F,0
31,Male,Caucasian,1,0,3,0,0,1,M,0
55,Female,Caucasian,1,1,0,0,0,0,M,0
24,Male,Caucasian,0,0,3,0,0,2,F,0
37,Male,African-American,1,0,2,0,0,0,M,0
41,Male,African-American,177,177,0,0,0,0,F,0
26,Male,Caucasian,0,0,0,0,0,0,M,0
41,Male,African-American,5,2,13,0,0,0,F,1
33,Male,African-American,1,0,6,0,0,0,F,1
23,Male,African-American,2,1,0,0,0,0,F,1
27,Male,Caucasian,1,1,1,0,0,0,F,0
24,Male,Caucasian,23,36,0,0,0,0,F,1
30,Male,African-American,189,93,10,0,1,0,F,1
55,Male,Caucasian,8,0,1,0,0,0,F,0
26,Male,African-American,5,7,13,0,0,0,M,1
41,Female,African-American,1,0,6,0,1,0,M,1
35,Male,African-American,1,0,0,0,0,0,F,0
26,Male,African-American,26,73,4,0,0,0,F,0
20,Male,African-American,1,0,1,0,0,0,M,0
24,Male,Caucasian,11,8,3,0,0,0,M,1
31,Male,African-American,1,3,8,0,2,0,M,1
22,Male,African-American,46,19,2,0,1,0,F,1
55,Male,African-American,2,1,0,0,0,0,F,0
33,Male,Caucasian,31,0,7,0,0,0,F,1
44,Male,Caucasian,134,270,6,0,0,0,F,1
41,Male,African-American,242,185,25,0,0,0,F,1
56,Male,African-American,1,0,9,0,0,0,M,1
21,Male,African-American,2,2,1,0,0,0,F,0
36,Male,African-American,1723,219,1,0,0,0,F,0
48,Female,Caucasian,1,0,1,0,0,0,M,0
27,Male,Caucasian,3,3,6,0,0,0,F,1
56,Male,Caucasian,194,194,7,0,0,0,F,1
39,Male,Caucasian,3,2,2,0,0,0,M,0
25,Female,Caucasian,1,0,0,0,0,0,F,1
51,Male,Caucasian,3,2,1,0,0,0,F,0
28,Female,African-American,16,16,3,0,0,0,F,1
30,Male,African-American,1,0,0,0,0,0,F,0
19,Female,African-American,2,1,0,0,0,0,M,1
20,Male,African-American,0,1,0,0,0,0,M,0
57,Male,Caucasian,5,4,0,0,0,0,F,0
51,Male,African-American,1,0,8,0,0,0,M,1
27,Male,African-American,1,3,5,0,0,0,F,0
26,Male,African-American,1,0,0,0,0,2,F,1
23,Male,Caucasian,36,35,3,0,0,0,M,1
35,Male,African-American,1,0,14,0,1,0,M,1
41,Female,Caucasian,46,19,1,0,0,0,M,0
37,Male,African-American,0,0,5,0,0,0,F,1
48,Male,African-American,2,2,0,0,0,0,F,0
21,Male,African-American,2,2,0,0,0,1,F,1
19,Male,African-American,274,273,3,3,0,0,F,1
21,Male,African-American,86,30,1,0,0,0,F,1
52,Male,African-American,10,9,1,0,0,0,M,0
23,Male,African-American,259,1,5,0,0,0,F,1
22,Male,African-American,1,0,0,0,0,0,F,0
19,Male,African-American,28,35,1,1,0,1,F,1
41,Male,Caucasian,0,1,1,0,0,0,F,0
25,Female,Caucasian,1,0,1,0,0,0,M,1
54,Male,African-American,2,0,0,0,0,0,M,0
25,Male,African-American,160,36,13,4,0,0,F,1
30,Female,Caucasian,8,19,0,0,0,0,M,0
40,Female,Caucasian,57,2,4,0,0,0,F,0
22,Male,African-American,11,11,0,0,0,0,F,1
50,Male,Caucasian,1,0,10,0,0,0,F,0
35,Male,Caucasian,0,0,2,0,0,0,M,0
28,Male,Caucasian,1,1,7,0,0,0,F,1
21,Male,African-American,2,2,0,0,0,0,F,1
27,Male,Caucasian,5,4,0,0,0,0,F,0
22,Male,African-American,0,0,0,0,0,0,F,0
32,Male,African-American,180,1,26,2,0,0,F,1
32,Male,Caucasian,7,7,0,0,0,0,F,1
59,Male,Caucasian,1,1,0,0,0,0,F,0
30,Male,Caucasian,82,82,19,0,0,0,F,1
59,Male,Caucasian,0,0,0,0,0,0,F,0
44,Female,Caucasian,0,1,1,0,0,0,F,0
26,Male,African-American,11,1,9,0,1,1,M,1
30,Male,African-American,1,1,9,0,1,0,F,1
35,Female,Caucasian,46,19,2,0,0,0,F,0
25,Male,African-American,0,0,3,0,1,1,M,1
40,Male,African-American,36,35,7,0,0,0,F,1
31,Female,African-American,128,1,0,0,0,0,M,1
32,Female,African-American,1,0,0,0,0,0,F,0
37,Male,African-American,81,81,22,0,0,0,F,1
22,Male,Caucasian,134,1,2,1,0,0,F,0
38,Male,African-American,2,9,8,0,0,0,M,1
34,Male,Caucasian,3,2,2,0,0,0,F,0
30,Male,African-American,2,1,7,0,1,0,F,0
38,Female,Caucasian,1,1,0,0,0,0,F,0
36,Male,African-American,1,32,10,0,0,0,F,1
35,Male,Caucasian,1,0,2,0,0,0,F,1
35,Male,African-American,1,0,0,0,0,0,F,0
30,Female,African-American,22,243,9,0,0,0,F,1
34,Male,African-American,0,1,16,0,0,0,F,1
31,Male,Caucasian,66,1,3,0,0,0,F,0
31,Male,Caucasian,28,1,4,0,1,1,F,1
22,Male,Caucasian,75,11,2,0,1,1,F,1
36,Male,African-American,31,1,5,0,0,0,M,1
39,Male,African-American,47,47,2,0,0,0,M,0
51,Male,African-American,35,35,9,0,0,0,F,1
35,Male,African-American,0,1,7,0,0,0,F,0
30,Male,African-American,7,0,1,0,0,0,F,1
43,Male,Caucasian,30,30,3,0,0,0,M,0
37,Male,African-American,3,2,0,0,0,0,M,0
25,Male,African-American,8,7,3,0,0,2,M,1
27,Female,African-American,1,0,0,0,0,0,F,0
47,Male,Caucasian,1,1,2,0,0,0,M,0
46,Male,African-American,73,2,12,0,0,0,M,1
27,Male,Caucasian,1,0,0,0,0,0,F,1
34,Male,African-American,5,2,0,0,0,0,F,1
30,Male,African-American,1,1,4,0,0,0,M,1
25,Male,Caucasian,0,0,0,0,0,0,M,0
26,Male,African-American,1,1,5,0,1,0,M,1
25,Male,African-American,17,0,1,0,0,0,F,0
60,Male,African-American,1,0,9,0,0,0,F,1
30,Male,African-American,119,0,12,0,0,0,F,1
21,Male,African-American,1,0,0,0,0,0,F,0
25,Male,African-American,79,0,4,0,0,0,F,1
53,Male,Caucasian,33,32,1,0,0,0,F,0
21,Male,African-American,31,30,0,0,0,0,F,0
29,Male,African-American,1,0,4,0,0,0,M,0
24,Female,African-American,8,7,2,0,0,0,M,1
51,Male,Caucasian,23,22,2,0,0,0,F,0
29,Male,African-American,0,0,1,0,0,0,M,0
20,Male,Caucasian,1,0,0,0,0,0,F,1
51,Female,Caucasian,263,19,14,0,0,0,F,1
53,Male,Caucasian,21,21,1,0,0,0,F,0
31,Male,African-American,46,19,2,0,0,0,F,0
25,Male,African-American,35,35,5,0,0,0,F,1
22,Male,African-American,319,319,3,0,1,1,F,1
21,Male,African-American,16,13,1,0,0,0,F,1
21,Male,Caucasian,5,5,1,0,0,0,F,1
27,Male,African-American,1,0,6,2,0,0,M,1
28,Male,African-American,20,20,14,0,1,0,M,1
49,Male,African-American,1,0,6,0,0,0,M,0
52,Male,African-American,211,3,7,0,0,0,F,1
25,Male,African-American,1,1,1,0,0,0,M,1
56,Male,Caucasian,3,2,2,0,0,0,F,0
34,Male,African-American,8,1,22,0,0,0,F,1
23,Male,African-American,1,1,1,0,0,0,M,0
22,Male,Caucasian,9,0,0,0,0,2,F,1
23,Male,African-American,38,2,0,0,0,0,F,1
30,Male,African-American,54,54,4,0,0,0,M,1
42,Male,African-American,8,6,1,0,0,0,M,1
50,Male,African-American,48,32,24,0,0,2,M,1
54,Male,Caucasian,4,5,12,0,0,0,F,1
37,Male,African-American,8,0,0,0,0,0,F,1
23,Male,African-American,1,0,1,0,0,0,F,0
41,Male,Caucasian,1,1,0,0,0,0,F,0
50,Male,African-American,32,31,5,1,0,0,F,0
26,Male,African-American,1,4,2,0,0,0,F,0
23,Male,African-American,18,6,2,0,0,0,F,1
55,Male,Caucasian,27,33,1,0,0,0,F,0
24,Male,African-American,1,1,0,0,0,0,F,1
33,Male,Caucasian,10,1,5,0,1,0,M,0
23,Male,Caucasian,1,1,0,0,0,0,F,0
37,Male,African-American,1,0,1,0,0,0,M,1
51,Male,Caucasian,1,0,0,0,0,0,M,0
43,Male,Caucasian,46,19,1,0,0,0,F,1
35,Female,African-American,1,0,3,0,0,0,M,1
29,Male,African-American,51,160,2,0,0,0,F,1
57,Male,Caucasian,2,1,0,0,0,0,M,0
20,Male,African-American,56,0,1,0,1,2,M,1
37,Male,Caucasian,1,0,1,0,0,0,M,1
23,Male,African-American,124,91,3,0,0,0,F,1
36,Male,Caucasian,1,1,9,0,0,0,M,0
55,Male,Caucasian,1,0,1,0,0,0,M,0
53,Male,African-American,181,41,18,0,0,0,M,1
21,Male,African-American,0,0,1,0,0,0,F,1
27,Male,African-American,50,12,3,0,0,0,M,0
28,Male,African-American,1,2,6,0,1,0,F,1
26,Male,Caucasian,1,0,1,0,0,0,F,0
25,Male,Caucasian,10,1,1,0,0,0,F,1
66,Male,Caucasian,1,1,0,0,0,0,F,0
28,Male,African-American,0,0,3,0,0,0,M,0
21,Male,African-American,118,117,0,0,0,0,F,0
24,Male,African-American,1,0,0,0,0,0,M,1
60,Male,Caucasian,3,3,18,0,0,0,M,0
37,Male,African-American,1,0,2,0,0,0,F,0
23,Male,African-American,46,19,2,0,0,0,M,1
73,Male,Caucasian,1,1,0,0,0,0,M,0
44,Male,African-American,2,2,0,0,0,0,F,0
40,Male,African-American,2,1,6,0,0,0,F,1
28,Female,African-American,7,6,0,0,0,0,F,1
56,Male,Caucasian,1,0,0,0,0,0,M,0
42,Male,African-American,1,1,3,0,0,0,F,0
32,Male,Caucasian,118,314,11,1,0,0,F,1
50,Male,Caucasian,2,1,1,0,0,0,F,0
34,Male,Caucasian,1,1,0,0,0,0,M,0
47,Male,African-American,1,2,1,0,0,0,M,0
58,Male,Caucasian,2,2,3,0,0,0,F,0
48,Male,Caucasian,1,0,3,0,0,0,F,0
20,Female,Caucasian,3,0,0,0,0,0,F,0
53,Female,African-American,1,4,10,0,0,0,F,0
29,Male,African-American,1,1,0,0,0,0,F,1
43,Female,Caucasian,3,0,0,0,0,0,M,0
35,Male,African-American,46,19,1,0,0,0,M,1
53,Male,Caucasian,44,4,1,0,0,0,M,0
22,Male,Caucasian,1,0,0,0,0,3,M,1
26,Male,Caucasian,2,1,9,0,0,0,M,1
23,Male,African-American,2,0,4,0,0,0,F,1
71,Male,Caucasian,4,3,1,0,0,0,M,0
61,Female,Caucasian,0,0,0,0,0,0,M,0
22,Female,Caucasian,3,0,2,0,0,0,M,1
29,Male,African-American,38,37,1,0,0,0,M,0
54,Female,Caucasian,0,0,1,0,0,0,M,0
24,Male,Caucasian,1,1,6,0,2,0,F,1
28,Female,Caucasian,1,1,0,0,0,0,F,1
25,Female,Caucasian,181,181,2,0,0,0,F,1
22,Female,African-American,171,13,1,0,0,0,F,1
24,Male,African-American,1,1,2,0,0,0,F,0
35,Male,African-American,1,1,0,0,0,0,F,0
21,Male,African-American,1,1,0,0,0,0,F,0
49,Male,Caucasian,1,4,1,0,0,0,M,0
26,Male,African-American,2,2,6,0,0,0,F,1
30,Male,African-American,33,38,7,0,1,0,F,1
30,Male,African-American,204,180,5,0,0,0,F,0
21,Male,African-American,64,12,1,0,0,0,F,0
64,Male,Caucasian,1,0,8,0,0,0,F,0
26,Female,African-American,44,44,1,0,0,0,F,0
45,Female,Caucasian,2,0,7,0,1,0,F,0
37,Male,African-American,2,1,3,0,0,0,M,0
34,Female,African-American,116,116,1,0,0,0,F,1
58,Male,Caucasian,1,0,0,0,0,0,M,0
27,Male,Caucasian,57,0,0,0,0,0,F,0
30,Male,African-American,1,0,0,0,0,0,M,0
25,Male,African-American,2,0,0,0,0,2,M,0
60,Male,African-American,39,39,19,0,0,0,F,1
56,Male,African-American,6,6,24,0,0,0,F,1
33,Male,African-American,1,1,2,0,0,0,M,0
25,Male,Caucasian,2,87,9,0,1,0,F,1
47,Male,African-American,60,60,15,0,0,0,F,1
32,Male,African-American,4,4,6,0,0,0,F,1
24,Male,African-American,2,0,3,0,0,0,F,0
23,Male,Caucasian,0,7,2,0,1,0,F,1
25,Male,African-American,4,0,1,0,0,0,F,0
20,Female,African-American,1,0,0,0,0,0,F,0
32,Male,African-American,1,0,9,0,0,4,F,1
49,Female,African-American,1,1,0,0,0,0,F,0
22,Male,African-American,1,1,1,0,0,0,F,0
24,Male,African-American,1,0,0,0,0,0,F,0
26,Male,Caucasian,0,0,10,0,0,0,F,1
29,Male,African-American,318,19,5,0,0,0,F,1
20,Female,African-American,12,11,1,1,0,0,F,1
49,Male,Caucasian,46,19,1,0,0,0,M,0
29,Male,African-American,0,1,1,0,0,0,M,0
18,Male,African-American,9,84,2,3,0,0,F,1
22,Male,Caucasian,12,1,0,0,0,0,F,1
34,Male,African-American,1431,19,8,3,0,0,F,1
26,Female,African-American,1,0,3,0,0,0,F,1
21,Male,African-American,3,3,0,0,0,0,F,1
54,Male,Caucasian,8,39,2,0,0,0,M,0
59,Male,African-American,1,1,1,0,0,0,F,0
22,Male,African-American,12,1,0,0,0,1,F,1
64,Male,African-American,2,2,20,0,0,0,F,1
45,Male,Caucasian,0,0,1,0,0,0,M,0
