sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,decile_score.1,v_decile_score,priors_count.1,start,end,event,two_year_recid
Male,25,Caucasian,0,4,0,0,2,0.0,0.0,M,1,0,4,3,2,1,119,1,1
Female,42,African-American,0,2,0,0,2,-1.0,1.0,F,0,0,2,1,2,0,857,0,0
Male,22,African-American,0,8,0,0,3,-1.0,1.0,F,1,1,8,5,3,25,66,1,1
Male,57,Caucasian,0,7,0,0,15,-32.0,32.0,F,0,0,7,3,15,0,920,0,0
Male,45,Caucasian,0,5,0,0,1,0.0,1.0,F,1,0,5,3,1,28,412,0,1
Female,21,African-American,0,3,0,0,1,-11.0,11.0,M,1,0,3,4,1,0,260,1,1
Male,52,Caucasian,0,1,0,0,2,-1.0,41.0,M,0,0,1,1,2,0,1058,0,0
Male,29,Caucasian,0,3,0,0,0,-1.0,1.0,M,0,0,3,3,0,0,1044,0,0
Female,37,African-American,0,4,0,0,0,0.0,0.0,M,0,0,4,3,0,5,1163,0,0
Male,34,Caucasian,0,2,0,1,0,-1.0,1.0,F,0,0,2,1,0,0,642,0,0
Male,53,African-American,0,1,0,0,0,0.0,1.0,M,1,1,1,1,0,1,151,1,1
Female,30,African-American,0,8,0,0,8,-1.0,1.0,F,1,0,8,3,8,0,590,1,1
Male,28,Caucasian,0,4,0,0,1,-1.0,1.0,F,0,0,4,2,1,3,1047,0,0
Male,21,African-American,0,8,0,0,1,-1.0,1.0,F,0,0,8,9,1,0,1067,0,0
Male,22,African-American,0,7,0,0,1,13.0,1.0,F,0,0,7,6,1,0,13,0,0
Male,42,Caucasian,0,3,0,0,1,-1.0,1.0,M,1,1,3,2,1,0,142,1,1
Male,26,African-American,0,4,0,0,3,0.0,0.0,F,1,0,4,2,3,0,21,1,1
Male,54,African-American,0,1,0,0,9,0.0,3940.0,M,0,0,1,1,9,1,825,0,0
Male,30,African-American,2,9,0,0,20,0.0,0.0,F,1,0,9,5,20,381,405,0,1
Female,26,African-American,0,6,0,0,1,-1.0,1.0,F,1,0,6,4,1,27,184,1,1
Male,41,African-American,0,1,0,0,0,0.0,0.0,M,0,0,1,1,0,1,815,0,0
Male,23,Caucasian,1,5,0,1,5,0.0,0.0,M,1,0,5,4,5,54,129,0,1
Male,43,Caucasian,0,2,0,0,1,-1.0,1.0,F,1,1,2,1,1,64,237,0,1
Male,22,African-American,0,3,0,0,0,-1.0,2.0,M,1,1,3,5,0,0,15,1,1
Female,27,Caucasian,0,3,0,0,6,-1.0,1.0,F,1,0,3,3,6,0,169,1,1
Female,42,African-American,0,3,0,0,2,-1.0,1.0,M,0,0,3,1,2,34,1162,0,0
Male,25,African-American,0,6,0,0,8,0.0,1.0,F,1,0,6,5,8,29,90,1,1
Male,49,African-American,0,2,0,0,4,0.0,1.0,M,0,0,2,1,4,36,788,0,0
Male,26,African-American,1,9,0,0,7,-43.0,43.0,F,1,0,9,5,7,0,553,1,1
Male,52,Caucasian,0,1,0,0,1,-1.0,1.0,F,0,0,1,1,1,24,892,0,0
Female,60,Caucasian,0,1,0,0,2,-1.0,1.0,F,0,0,1,1,2,0,858,0,0
Female,23,African-American,0,6,0,0,0,-1.0,1.0,M,0,0,6,6,0,0,1115,0,0
Male,30,African-American,0,7,0,0,2,-1.0,1867.0,M,0,0,7,6,2,0,340,0,0
Male,48,African-American,0,6,0,0,9,0.0,0.0,F,1,0,6,5,9,4,372,1,1
Male,32,African-American,0,7,0,0,2,0.0,0.0,F,1,1,7,5,2,1,304,1,1
Male,24,African-American,0,7,0,0,5,-1.0,1.0,F,1,0,7,4,5,0,259,1,1
Female,26,African-American,0,5,0,0,3,107.0,306.0,F,1,0,5,3,3,0,107,1,1
Male,22,African-American,0,5,0,0,3,20.0,21.0,F,1,1,5,8,3,0,20,1,1
Male,44,African-American,0,2,0,0,2,-1.0,1.0,F,0,0,2,1,2,1,1141,0,0
Male,32,Caucasian,0,4,0,0,3,-1.0,1.0,F,0,0,4,4,3,85,613,0,0
Female,27,African-American,0,2,0,0,1,-1.0,1.0,M,0,0,2,2,1,0,923,0,0
Male,52,African-American,0,4,0,0,15,0.0,0.0,M,1,0,4,3,15,1,334,0,1
Male,61,Caucasian,0,2,0,0,3,0.0,0.0,M,1,1,2,1,3,1,28,0,1
Male,69,African-American,0,1,0,0,3,0.0,0.0,M,0,0,1,2,3,0,968,0,0
Female,21,Caucasian,0,6,0,0,1,-1.0,86.0,F,0,0,6,6,1,1,417,0,0
Male,31,Caucasian,1,6,0,0,2,-1.0,1.0,M,1,0,6,6,2,3,391,1,1
Male,19,African-American,0,4,2,0,3,-1.0,1.0,F,1,0,4,7,3,29,192,1,1
Male,24,African-American,0,9,5,0,12,0.0,0.0,M,1,1,9,9,12,0,7,1,1
Male,24,Caucasian,0,8,0,0,3,-1.0,1.0,F,1,0,8,6,3,5,204,1,1
Male,30,Caucasian,0,7,0,0,6,-1.0,1.0,F,0,0,7,8,6,6,969,0,0
Male,43,African-American,0,1,0,0,4,-1.0,0.0,F,1,0,1,1,4,1,83,1,1
Male,24,African-American,0,7,0,1,4,-1.0,1.0,F,0,0,7,4,4,4,232,0,0
Female,30,Caucasian,0,7,0,0,7,-18.0,17.0,M,0,0,7,3,7,0,885,0,0
Male,25,African-American,0,9,0,0,5,-1.0,1.0,F,1,0,9,7,5,1,60,1,1
Male,57,Caucasian,0,2,0,0,0,3.0,57.0,M,1,1,2,1,0,0,117,1,1
Female,56,Caucasian,0,8,0,0,1,-1.0,1.0,F,0,0,8,3,1,384,1185,0,0
Male,21,African-American,0,8,0,0,1,-8.0,8.0,F,0,0,8,8,1,0,37,0,0
Male,31,African-American,3,10,0,0,6,-1.0,1.0,F,1,1,10,6,6,30,175,1,1
Female,23,African-American,0,9,0,0,1,-1.0,1.0,F,0,0,9,8,1,0,1079,0,0
Male,30,African-American,1,10,0,2,15,-1.0,1.0,F,1,0,10,8,15,1,19,1,1
Male,64,Caucasian,0,3,0,0,0,-1.0,1.0,F,0,0,3,2,0,307,1175,0,0
Female,21,Caucasian,0,6,0,0,0,-1.0,1.0,F,1,1,6,6,0,0,110,1,1
Male,36,African-American,0,3,0,0,5,17.0,795.0,F,0,0,3,2,5,0,17,0,0
Female,50,African-American,0,1,0,0,1,-1.0,1.0,F,0,0,1,1,1,0,945,0,0
Male,23,African-American,0,3,0,0,0,0.0,1.0,M,1,0,3,4,0,1,12,1,1
Female,25,Caucasian,0,7,0,0,5,-3.0,4.0,F,0,0,7,4,5,0,18,0,0
Female,47,African-American,0,6,0,0,1,3.0,762.0,F,0,0,6,3,1,0,932,0,0
Male,28,African-American,0,8,0,1,7,104.0,9.0,F,1,0,8,7,7,0,104,1,1
Male,54,Caucasian,0,4,0,0,14,-1.0,1.0,M,1,1,4,3,14,27,28,1,1
Male,25,Caucasian,0,9,0,1,5,-1.0,1.0,M,1,1,9,8,5,14,326,1,1
Male,63,Caucasian,0,1,0,0,0,0.0,1.0,M,1,0,1,1,0,3,150,1,1
Male,35,African-American,0,7,0,0,2,-1.0,1.0,M,0,0,7,4,2,0,741,0,0
Male,20,African-American,9,4,0,0,9,-70.0,23.0,F,1,0,4,7,9,0,180,1,1
Male,32,African-American,0,3,0,0,2,3.0,677.0,F,0,0,3,3,2,0,740,0,0
Male,25,African-American,0,10,0,0,8,-1.0,1.0,M,1,1,10,10,8,1,14,0,1
Male,33,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,851,0,0
Male,29,African-American,0,3,0,0,7,-1.0,1.0,F,0,0,3,4,7,1,92,0,0
Male,37,African-American,1,9,0,1,12,-1.0,1.0,M,1,0,9,10,12,0,152,1,1
Female,20,Caucasian,0,10,2,1,3,-1.0,1.0,M,1,1,10,8,3,0,27,0,1
Male,32,African-American,0,2,0,0,1,-1.0,1.0,F,1,0,2,2,1,0,71,1,1
Male,72,Caucasian,0,1,0,0,1,-23.0,23.0,M,0,0,1,1,1,0,1019,0,0
Male,38,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,1,545,0,0
Male,40,Caucasian,0,2,0,0,0,-1.0,1.0,F,0,0,2,1,0,0,1119,0,0
Male,23,Caucasian,0,3,0,0,0,-1.0,1.0,F,0,0,3,4,0,0,750,0,0
Male,21,Caucasian,0,8,0,0,5,-10.0,10.0,F,1,1,8,8,5,0,163,1,1
Male,27,Caucasian,0,7,0,0,4,0.0,0.0,F,1,0,7,4,4,0,266,1,1
Male,55,Caucasian,0,6,0,0,13,-1.0,1.0,F,1,0,6,7,13,0,13,1,1
Male,23,African-American,0,9,3,0,5,3.0,0.0,F,1,0,9,9,5,0,76,1,1
Female,41,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,812,0,0
Male,56,Caucasian,0,1,0,0,1,-1.0,1.0,M,0,0,1,1,1,1,1051,0,0
Male,55,Caucasian,0,7,0,0,11,-1.0,338.0,M,0,0,7,3,11,56,151,0,0
Male,28,African-American,0,2,0,0,3,-1.0,1.0,F,0,0,2,2,3,0,951,0,0
Male,56,African-American,0,2,0,0,3,-49.0,49.0,M,0,0,2,1,3,0,58,0,0
Male,53,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,1082,0,0
Male,27,African-American,0,5,0,0,6,-1.0,1.0,F,1,0,5,4,6,9,305,1,1
Male,22,Caucasian,0,5,0,0,0,-1.0,1.0,F,1,0,5,6,0,0,56,1,1
Female,22,African-American,0,4,0,1,0,-1.0,1.0,F,1,0,4,4,0,0,354,1,1
Male,33,African-American,0,6,0,0,7,-1.0,1.0,M,1,1,6,7,7,1,285,0,1
Male,34,African-American,0,7,0,0,15,-6.0,6.0,F,0,0,7,7,15,0,230,0,0
Male,32,African-American,0,8,0,0,12,-1.0,1.0,F,1,0,8,6,12,0,1092,1,0
Male,47,African-American,4,9,0,1,14,-1.0,1.0,F,1,0,9,4,14,0,306,1,1
Male,25,African-American,0,10,4,4,14,-1.0,1.0,F,1,0,10,7,14,82,383,1,1
Male,56,Caucasian,0,1,0,0,0,0.0,1.0,F,0,0,1,1,0,0,1067,0,0
Male,28,African-American,0,6,0,0,4,0.0,1.0,F,1,1,6,5,4,21,83,1,1
Male,20,African-American,2,9,0,0,2,-1.0,1.0,F,1,0,9,7,2,0,129,0,1
Female,27,Caucasian,0,7,0,0,1,3.0,238.0,F,1,0,7,3,1,0,300,1,1
Female,29,African-American,0,8,0,0,11,-1.0,1.0,F,0,0,8,5,11,0,880,0,0
Male,72,Caucasian,0,1,0,0,3,-5.0,5.0,F,0,0,1,1,3,0,744,0,0
Female,24,African-American,0,7,0,0,2,-1.0,1.0,M,1,0,7,8,2,13,262,1,1
Male,45,African-American,0,9,0,0,3,6.0,35.0,F,0,0,9,1,3,0,6,0,0
Male,30,African-American,0,10,0,0,7,0.0,1.0,M,1,0,10,10,7,2,128,1,1
Male,45,African-American,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,1185,0,0
Male,47,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,779,0,0
Male,24,African-American,0,3,0,0,0,-1.0,1.0,F,1,0,3,4,0,9,28,1,1
Male,20,African-American,0,3,0,0,0,-1.0,1.0,M,1,0,3,6,0,2,421,1,1
Male,51,Caucasian,0,1,0,0,6,0.0,0.0,F,1,0,1,1,6,0,3,1,1
Male,34,African-American,0,3,0,0,2,3.0,128.0,M,0,0,3,2,2,0,758,0,0
Female,49,Caucasian,0,2,0,0,2,-1.0,1.0,M,1,0,2,1,2,11,245,1,1
Male,41,Caucasian,0,1,0,0,5,-1.0,1.0,F,0,0,1,1,5,0,932,0,0
Male,49,Caucasian,0,3,0,0,1,-16.0,17.0,F,0,0,3,1,1,0,801,0,0
Female,34,Caucasian,0,3,0,0,2,-49.0,49.0,F,1,1,3,2,2,0,53,1,1
Female,28,African-American,0,3,0,0,0,-1.0,1.0,M,0,0,3,3,0,0,893,0,0
Male,33,Caucasian,0,2,0,0,2,-1.0,1.0,M,0,0,2,2,2,1,1098,0,0
Male,46,African-American,0,7,0,0,0,0.0,1.0,F,0,0,7,4,0,1,871,0,0
Male,21,African-American,0,4,0,0,0,-1.0,1.0,M,1,0,4,6,0,1,1029,1,0
Male,26,African-American,0,9,1,3,14,0.0,1.0,F,1,0,9,8,14,0,9,1,1
Male,58,African-American,0,6,0,0,24,0.0,0.0,F,1,0,6,1,24,3,40,1,1
Female,20,African-American,0,10,0,3,2,-1.0,1.0,F,1,0,10,9,2,22,36,0,1
Male,28,African-American,0,4,0,0,0,0.0,1.0,M,1,0,4,3,0,0,1,1,1
Male,21,Caucasian,0,8,0,0,0,0.0,1.0,F,1,1,8,10,0,4,141,1,1
Male,34,African-American,0,1,0,0,3,-4.0,4.0,M,0,0,1,1,3,0,1068,0,0
Male,32,African-American,2,8,0,0,15,-1.0,1.0,F,1,0,8,5,15,6,108,0,1
Male,38,African-American,0,4,0,1,10,0.0,1.0,F,1,0,4,3,10,10,418,1,1
Male,22,African-American,0,3,0,0,0,-1.0,1.0,F,0,0,3,5,0,0,742,0,0
Male,42,Caucasian,0,5,0,0,2,-1.0,1.0,F,1,0,5,3,2,0,137,1,1
Female,57,Caucasian,0,4,0,0,0,-1.0,1.0,M,0,0,4,1,0,0,1049,0,0
Female,56,Caucasian,0,1,0,0,1,-20.0,20.0,F,0,0,1,1,1,0,1015,0,0
Male,30,African-American,0,8,2,2,11,-1.0,1.0,F,0,0,8,3,11,0,55,0,0
Male,29,African-American,0,1,0,0,2,-1.0,1.0,M,0,0,1,1,2,0,746,0,0
Male,46,African-American,0,7,0,1,15,-1.0,1.0,F,1,0,7,1,15,6,267,1,1
Male,36,African-American,2,10,0,0,5,-64.0,64.0,F,0,0,10,8,5,0,510,0,0
Female,24,African-American,0,3,0,0,0,-1.0,1.0,F,0,0,3,4,0,0,765,0,0
Female,70,African-American,0,1,0,0,1,-1.0,1.0,F,0,0,1,1,1,1,1159,0,0
Female,45,Caucasian,0,1,0,0,1,-11.0,11.0,M,0,0,1,1,1,0,1170,0,0
Female,39,African-American,0,5,1,0,6,0.0,1.0,F,0,0,5,2,6,1,1168,0,0
Male,25,Caucasian,0,4,1,0,6,-16.0,16.0,F,0,0,4,3,6,0,1065,0,0
Female,32,Caucasian,0,2,0,0,1,-41.0,41.0,M,1,0,2,1,1,0,697,1,1
Male,46,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,0,1055,0,0
Male,28,Caucasian,0,2,0,0,0,0.0,1.0,M,1,1,2,3,0,3,151,1,1
Male,32,Caucasian,0,2,0,0,1,3.0,229.0,M,0,0,2,1,1,0,1100,0,0
Male,27,African-American,0,2,0,0,1,-1.0,1.0,F,0,0,2,2,1,0,793,0,0
Male,43,Caucasian,0,7,0,0,11,16.0,227.0,F,1,1,7,4,11,0,16,0,1
Male,56,Caucasian,0,5,0,0,5,-38.0,38.0,F,1,0,5,2,5,0,97,1,1
Male,30,African-American,0,10,0,0,9,0.0,0.0,F,1,0,10,7,9,518,531,1,1
Male,35,African-American,0,9,4,17,12,3.0,734.0,F,0,0,9,4,12,0,1152,0,0
Male,29,Caucasian,0,3,0,0,1,-22.0,22.0,F,0,0,3,2,1,0,329,0,0
Male,54,African-American,0,1,0,0,8,0.0,1.0,F,1,0,1,1,8,0,109,1,1
Female,20,Caucasian,0,4,0,0,0,0.0,0.0,F,0,0,4,6,0,0,860,0,0
Male,29,African-American,0,1,0,0,0,-1.0,1.0,F,0,0,1,2,0,0,835,0,0
Female,46,African-American,0,5,0,0,1,3.0,1041.0,M,0,0,5,1,1,0,1153,0,0
Male,24,African-American,0,9,2,1,8,-1.0,1.0,F,1,1,9,9,8,0,364,1,1
Male,45,African-American,0,6,0,0,2,-1.0,345.0,M,0,0,6,2,2,28,1154,0,0
Male,31,African-American,0,5,0,0,5,-1.0,1.0,F,1,0,5,2,5,10,450,0,1
Male,23,Caucasian,0,3,0,0,0,-1.0,1.0,F,1,0,3,4,0,7,175,1,1
Male,21,African-American,0,8,0,0,0,-1.0,1.0,F,1,0,8,9,0,8,32,0,1
Male,61,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,786,0,0
Female,51,Caucasian,0,7,0,0,5,-1.0,1.0,M,1,0,7,1,5,20,613,1,1
Male,43,Caucasian,0,6,0,0,9,-2.0,2.0,F,0,0,6,1,9,0,1135,0,0
Male,36,African-American,0,5,0,0,0,-1.0,1.0,F,0,0,5,2,0,0,779,0,0
Male,58,Caucasian,0,4,0,0,3,0.0,0.0,F,1,0,4,1,3,15,136,0,1
Male,32,African-American,0,2,0,0,1,3.0,885.0,M,0,0,2,6,1,0,1081,0,0
Male,57,African-American,0,9,0,0,12,-1.0,1.0,F,0,0,9,6,12,50,1038,0,0
Male,37,African-American,0,7,0,0,2,0.0,0.0,F,0,0,7,6,2,0,1173,0,0
Male,44,African-American,0,6,0,0,6,-1.0,1.0,F,0,0,6,2,6,1,891,0,0
Male,51,African-American,0,2,0,0,8,3.0,447.0,F,0,0,2,1,8,0,1163,0,0
Male,28,Caucasian,0,8,0,2,9,112.0,297.0,M,0,0,8,6,9,0,112,0,0
Male,45,African-American,0,7,0,0,8,-1.0,0.0,F,1,1,7,4,8,0,139,1,1
Male,26,African-American,0,8,1,1,13,0.0,1.0,F,1,0,8,4,13,0,34,0,1
Male,34,Caucasian,1,6,0,0,9,-1.0,1.0,F,1,0,6,5,9,0,498,1,1
Male,25,African-American,0,3,0,0,0,-1.0,1.0,F,0,0,3,4,0,1,1111,0,0
Male,31,African-American,0,7,0,0,8,-1.0,1.0,M,1,0,7,4,8,0,158,1,1
Male,43,African-American,0,1,0,0,1,-1.0,1.0,F,0,0,1,1,1,0,914,0,0
Male,30,African-American,0,1,0,0,0,0.0,0.0,M,0,0,1,1,0,0,753,0,0
Male,50,Caucasian,0,1,0,0,0,-2.0,2.0,M,0,0,1,1,0,0,921,0,0
Female,31,African-American,0,2,0,0,2,-1.0,1.0,F,0,0,2,2,2,0,555,0,0
Female,33,Caucasian,0,6,0,0,7,-6.0,6.0,M,0,0,6,2,7,0,875,0,0
Male,32,African-American,0,5,0,0,1,-1.0,1.0,F,1,1,5,5,1,19,415,1,1
Female,46,Caucasian,0,1,0,0,0,0.0,1.0,M,1,0,1,1,0,2,203,1,1
Male,37,African-American,0,5,0,0,8,-1.0,1.0,F,1,0,5,1,8,0,118,1,1
Female,32,Caucasian,0,6,0,0,6,-1.0,1.0,F,1,0,6,2,6,7,26,1,1
Female,23,African-American,0,7,0,0,2,-1.0,1.0,F,1,0,7,5,2,0,53,1,1
Male,21,Caucasian,0,5,0,0,0,0.0,1.0,F,0,0,5,7,0,0,1127,0,0
Male,49,Caucasian,0,2,0,0,2,-1.0,1.0,M,0,0,2,1,2,0,915,0,0
Male,55,Caucasian,0,7,0,0,3,-1.0,1.0,F,1,0,7,2,3,35,52,1,1
Male,22,African-American,0,2,0,0,0,-1.0,1.0,F,0,0,2,4,0,0,947,0,0
Female,31,African-American,0,5,0,0,7,-1.0,1.0,F,1,0,5,2,7,0,221,1,1
Male,22,Caucasian,0,2,0,1,0,-1.0,1.0,M,1,0,2,4,0,0,42,1,1
Male,28,African-American,0,6,0,0,5,-1.0,1.0,M,0,0,6,2,5,0,1111,0,0
Male,21,African-American,0,5,0,0,1,-1.0,1.0,F,1,1,5,8,1,0,4,1,1
Male,30,African-American,0,7,2,0,21,-1.0,1.0,F,1,0,7,3,21,0,57,0,1
Male,22,African-American,0,10,0,1,13,-1.0,1.0,F,1,0,10,9,13,0,4,1,1
Male,35,African-American,0,9,1,0,23,-1.0,1.0,F,1,0,9,6,23,0,244,1,1
Male,28,African-American,2,10,1,0,11,-1.0,1.0,F,0,0,10,5,11,25,881,0,0
Male,24,African-American,0,3,0,0,1,-1.0,1.0,F,0,0,3,6,1,0,1171,0,0
Male,44,African-American,0,3,0,0,9,73.0,132.0,F,0,0,3,1,9,0,73,0,0
Male,32,African-American,1,7,3,0,24,-1.0,1.0,F,1,1,7,6,24,2,232,1,1
Male,29,African-American,0,3,0,0,5,35.0,55.0,F,1,0,3,3,5,0,35,0,1
Female,24,African-American,0,5,0,0,1,-1.0,1.0,F,0,0,5,4,1,0,864,0,0
Male,57,African-American,0,3,0,0,19,-1.0,1.0,F,0,0,3,1,19,0,741,0,0
Male,28,Caucasian,0,2,0,0,0,0.0,1.0,F,0,0,2,2,0,0,225,0,0
Male,51,Caucasian,0,1,0,0,0,0.0,1.0,M,0,0,1,1,0,92,1108,0,0
Male,34,African-American,0,9,0,0,6,205.0,3238.0,F,1,0,9,3,6,0,204,1,1
Male,26,African-American,0,2,0,0,0,-1.0,1.0,M,1,0,2,2,0,0,662,1,1
Male,20,African-American,0,6,0,3,0,-1.0,1.0,F,1,0,6,8,0,0,659,1,1
Male,25,African-American,0,7,1,0,6,-1.0,0.0,M,0,0,7,5,6,32,958,0,0
Male,19,Caucasian,0,6,0,0,0,-1.0,1.0,M,1,1,6,9,0,2,327,1,1
Male,49,Caucasian,0,1,0,0,1,-1.0,1.0,F,1,0,1,1,1,20,310,1,1
Male,57,African-American,0,10,0,0,27,-9.0,9.0,M,0,0,10,9,27,0,814,0,0
Female,27,African-American,0,2,0,0,0,0.0,0.0,M,0,0,2,3,0,1,1089,0,0
Male,66,Caucasian,0,1,0,0,1,-1.0,1.0,M,0,0,1,1,1,18,1174,0,0
Female,25,African-American,0,7,0,0,4,-46.0,46.0,M,1,1,7,3,4,0,301,1,1
Male,21,Caucasian,0,3,0,0,0,0.0,0.0,F,0,0,3,6,0,0,1161,0,0
Male,45,Caucasian,0,2,0,0,1,0.0,1.0,F,0,0,2,1,1,0,1117,0,0
Male,38,African-American,0,6,0,0,6,-205.0,205.0,F,1,1,6,7,6,0,321,0,1
Male,37,African-American,2,8,3,0,24,-1.0,1.0,F,0,0,8,4,24,19,1166,0,0
Male,44,Caucasian,0,9,0,0,13,0.0,1.0,F,1,0,9,8,13,17,38,1,1
Male,64,African-American,0,4,0,0,0,-1.0,1.0,F,0,0,4,1,0,3,958,0,0
Male,30,African-American,0,6,0,0,1,-1.0,1.0,F,1,1,6,4,1,0,52,0,1
Male,61,African-American,0,1,0,0,1,-1.0,1.0,M,0,0,1,1,1,1,961,0,0
Male,33,Caucasian,0,3,0,0,0,3.0,1.0,F,0,0,3,3,0,0,834,0,0
Female,49,Caucasian,0,2,0,0,8,-10.0,10.0,F,0,0,2,1,8,0,763,0,0
Male,23,African-American,0,7,0,0,0,0.0,1.0,F,0,0,7,5,0,1,1146,0,0
Male,33,African-American,0,8,0,0,14,-79.0,79.0,F,0,0,8,5,14,0,869,0,0
Male,21,Caucasian,0,9,0,0,0,-2.0,2.0,F,1,1,9,6,0,0,47,1,1
Female,30,Caucasian,0,10,0,0,2,-1.0,0.0,F,1,0,10,4,2,42,53,1,1
Male,27,African-American,0,9,0,1,2,-1.0,1.0,M,1,0,9,4,2,0,370,0,0
Male,38,Caucasian,0,6,0,0,1,0.0,1.0,M,0,0,6,3,1,15,1183,0,0
Male,48,African-American,0,9,0,0,14,23.0,298.0,F,1,0,9,3,14,0,23,0,1
Male,26,Caucasian,0,2,0,0,0,-1.0,1.0,M,0,0,2,3,0,0,758,0,0
Male,24,African-American,0,8,1,0,4,-27.0,27.0,F,1,0,8,5,4,0,43,1,1
Female,28,African-American,0,5,0,0,2,0.0,0.0,F,1,0,5,3,2,1,224,1,1
Female,44,Caucasian,0,6,0,0,4,0.0,0.0,F,1,0,6,2,4,5,140,1,1
Male,23,Caucasian,0,7,0,1,2,0.0,0.0,F,1,0,7,6,2,13,860,1,0
Female,34,Caucasian,0,6,0,0,1,-1.0,1.0,F,1,0,6,2,1,12,292,1,1
Male,20,Caucasian,0,5,1,0,1,-1.0,1.0,F,1,0,5,7,1,0,206,1,1
Female,36,African-American,0,1,0,0,0,0.0,0.0,M,0,0,1,1,0,0,743,0,0
Male,58,Caucasian,0,1,0,0,1,-1.0,1.0,F,0,0,1,1,1,79,1037,0,0
Male,25,African-American,0,7,0,0,7,463.0,520.0,F,1,0,7,7,7,0,463,0,1
Male,46,Caucasian,0,3,0,0,5,125.0,240.0,M,0,0,3,2,5,0,125,0,0
Female,35,Caucasian,0,3,0,0,4,-30.0,30.0,F,0,0,3,4,4,0,807,0,0
Male,23,African-American,0,7,0,0,3,-1.0,1.0,F,0,0,7,5,3,0,134,0,0
Male,40,Caucasian,0,1,0,0,1,-21.0,21.0,F,0,0,1,1,1,0,830,0,0
Male,23,African-American,0,6,0,0,3,-1.0,1.0,M,1,0,6,4,3,12,79,1,1
Male,27,Caucasian,0,3,0,0,0,-5.0,5.0,M,1,0,3,2,0,0,468,1,1
Female,26,African-American,0,5,0,0,3,-27.0,27.0,F,0,0,5,3,3,0,1050,0,0
Male,49,African-American,0,1,0,0,1,0.0,0.0,F,0,0,1,1,1,25,1146,0,0
Male,47,African-American,0,2,0,0,6,0.0,0.0,F,0,0,2,1,6,5,907,0,0
Male,34,African-American,0,6,0,0,7,0.0,1.0,F,1,0,6,2,7,0,236,1,1
Male,27,African-American,0,9,0,0,10,-1.0,1.0,F,0,0,9,8,10,7,1127,0,0
Female,52,Caucasian,0,1,0,0,0,0.0,1.0,M,0,0,1,1,0,0,822,0,0
Male,26,African-American,0,3,0,0,0,-3.0,3.0,M,1,0,3,3,0,0,117,1,1
Male,25,African-American,0,7,0,1,9,0.0,1.0,F,0,0,7,4,9,2,537,0,0
Male,51,African-American,0,2,0,0,1,-1.0,1.0,F,0,0,2,2,1,162,918,0,0
Female,29,African-American,0,2,0,0,1,0.0,0.0,M,1,0,2,2,1,0,907,1,0
Male,39,African-American,0,3,0,0,1,3.0,5806.0,F,0,0,3,2,1,0,1056,0,0
Male,46,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,0,747,0,0
Male,28,Caucasian,0,4,0,0,6,-2.0,2.0,F,0,0,4,3,6,0,218,0,0
Male,57,African-American,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,0,783,0,0
Male,34,African-American,0,9,0,0,27,-1.0,1.0,F,1,0,9,7,27,117,163,1,1
Male,27,African-American,0,3,0,0,3,-1.0,1.0,F,0,0,3,2,3,11,747,0,0
Male,25,African-American,0,9,0,1,7,-1.0,1.0,M,1,0,9,6,7,2,55,1,1
Male,31,Caucasian,0,7,0,0,1,-1.0,1.0,F,1,1,7,2,1,32,416,1,1
Male,37,African-American,0,2,0,0,8,-1.0,1.0,F,0,0,2,1,8,0,742,0,0
Male,51,African-American,0,2,0,0,0,0.0,0.0,F,1,1,2,1,0,1,6,0,1
Male,28,African-American,0,6,1,0,8,-1.0,1.0,F,1,0,6,6,8,40,151,0,0
Male,56,Caucasian,0,1,0,0,4,0.0,0.0,F,0,0,1,1,4,7,806,0,0
Male,45,African-American,0,9,0,0,15,-1.0,1.0,F,1,0,9,7,15,330,511,1,1
Male,26,Caucasian,0,6,0,0,7,-1.0,1.0,F,1,1,6,4,7,17,187,1,1
Male,33,Caucasian,0,8,0,0,7,-1.0,1.0,F,1,1,8,2,7,0,370,0,1
Male,23,Caucasian,0,4,0,3,0,-2.0,2.0,M,0,0,4,3,0,0,941,0,0
Male,31,African-American,0,2,0,0,0,0.0,0.0,M,0,0,2,2,0,0,914,0,0
Male,32,Caucasian,0,1,0,0,0,0.0,0.0,F,0,0,1,1,0,0,1127,0,0
Male,30,Caucasian,0,3,0,0,1,-1.0,1.0,M,1,0,3,2,1,0,122,1,1
Male,66,Caucasian,0,1,0,0,1,-1.0,1.0,F,0,0,1,1,1,0,924,0,0
Female,40,African-American,0,1,0,0,0,0.0,1.0,F,0,0,1,1,0,0,738,0,0
