sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,is_violent_recid,v_decile_score,decile_score_again
Male,61,Caucasian,0,0,0,1,0.0,0.0,F,0,O,0,2,4
Male,51,African-American,0,0,0,1,-1.0,1.0,M,1,M,0,1,4
Male,26,African-American,0,0,1,3,0.0,871.0,M,0,O,0,5,9
Male,57,Caucasian,0,0,0,0,0.0,1.0,F,0,O,0,1,1
Male,24,Caucasian,0,0,3,3,-1.0,1.0,M,1,M,1,4,5
Male,34,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,2,1
Female,28,African-American,0,0,0,10,15.0,36.0,M,1,F,0,4,7
Male,35,African-American,0,0,0,10,0.0,1.0,M,1,F,1,3,8
Male,30,African-American,0,0,0,6,0.0,0.0,F,1,M,0,4,6
Male,44,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,2,1
Male,55,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,57,Caucasian,0,0,0,3,0.0,1117.0,M,1,M,0,1,3
Male,54,Caucasian,0,0,0,3,0.0,1.0,F,0,O,0,2,3
Male,45,African-American,0,0,0,1,-84.0,1147.0,M,0,O,0,6,6
Male,61,Caucasian,0,0,0,10,-1.0,1.0,F,0,O,0,5,6
Male,27,African-American,0,0,0,7,-13.0,13.0,F,0,O,0,5,5
Male,22,Caucasian,0,1,0,2,-1.0,1.0,F,0,O,0,8,8
Male,26,African-American,0,0,0,1,-1.0,1.0,F,1,F,0,7,9
Male,29,African-American,0,0,0,4,0.0,0.0,F,0,O,0,6,6
Male,48,African-American,1,0,0,10,-1.0,1.0,F,1,M,0,6,7
Male,42,African-American,0,0,0,4,0.0,2009.0,M,0,O,0,1,1
Male,38,Caucasian,0,0,0,10,-1.0,1.0,F,1,F,0,2,8
Male,39,African-American,0,0,0,4,-32.0,0.0,F,0,O,0,2,2
Female,53,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,38,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,1,2
Male,26,African-American,0,0,0,3,-1.0,1.0,M,1,F,0,9,10
Male,24,Caucasian,0,0,0,4,0.0,0.0,F,0,O,0,8,8
Male,22,African-American,0,0,0,1,-1.0,1.0,F,1,M,0,6,7
Male,42,African-American,0,0,0,2,0.0,0.0,F,0,O,0,1,1
Male,50,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,2,7
Male,44,Caucasian,3,0,0,16,-1.0,1.0,M,0,O,0,3,7
Male,24,African-American,0,1,3,4,-1.0,1.0,F,1,F,1,6,6
Male,21,African-American,0,0,0,0,-1.0,1.0,F,1,F,0,7,7
Male,50,Caucasian,0,0,0,0,0.0,1.0,F,0,O,0,1,1
Female,36,Caucasian,0,0,0,0,0.0,0.0,M,0,O,0,1,1
Male,30,African-American,0,0,0,2,0.0,694.0,F,0,O,0,4,6
Female,31,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,3,5
Male,39,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,2,3
Female,24,African-American,0,0,0,2,729.0,90.0,F,0,O,0,4,4
Female,54,African-American,0,0,0,7,-1.0,1.0,F,0,O,0,1,6
Male,37,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,1,1
Male,28,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,2,1
Male,29,African-American,0,0,0,0,0.0,1.0,M,0,O,0,2,2
Male,24,African-American,0,0,0,7,49.0,112.0,F,0,O,0,7,7
Male,26,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,2,6
Male,41,African-American,0,0,0,3,-1.0,1.0,F,1,M,0,2,4
Male,23,African-American,0,0,0,1,-1.0,1.0,F,1,M,0,5,6
Male,50,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,1,1
Male,34,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,2,1
Male,31,Caucasian,0,0,0,11,0.0,1.0,F,1,F,0,9,7
Male,20,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,6,3
Male,49,African-American,0,0,0,10,-1.0,1.0,F,1,M,0,3,6
Male,26,African-American,0,0,0,4,0.0,0.0,F,1,M,1,6,8
Male,39,Caucasian,0,0,0,2,0.0,863.0,F,0,O,0,2,6
Male,28,African-American,0,0,0,1,-1.0,1.0,F,1,M,0,2,4
Male,26,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,3,2
Male,55,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,1,4
Male,22,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,7,9
Female,26,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,3,4
Male,66,Caucasian,0,0,0,1,331.0,1.0,F,0,O,0,2,1
Male,58,African-American,0,0,0,16,-1.0,1.0,F,1,M,0,3,6
Male,28,African-American,0,0,0,4,-1.0,1.0,F,0,O,0,9,7
Male,33,African-American,0,0,0,8,-1.0,1.0,F,1,M,0,5,6
Male,34,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,1,5
Female,31,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,2,2
Male,26,African-American,0,0,0,1,0.0,0.0,M,0,O,0,4,5
Male,35,African-American,0,0,0,4,0.0,722.0,M,0,O,0,2,5
Female,41,Caucasian,0,0,0,12,-45.0,45.0,F,1,M,1,5,7
Male,42,African-American,0,0,0,5,-1.0,1.0,M,0,O,0,1,2
Male,34,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,29,African-American,0,0,0,9,-1.0,1.0,F,0,O,0,7,9
Female,32,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,1,2
Male,37,African-American,0,0,0,9,0.0,1.0,F,1,F,1,9,6
Male,50,African-American,0,0,0,1,-22.0,22.0,F,0,O,0,5,5
Female,22,African-American,0,0,0,0,0.0,0.0,M,0,O,0,5,5
Male,35,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,1,2
Female,47,Caucasian,0,0,0,0,-6.0,6.0,M,1,F,0,1,3
Male,26,Caucasian,0,0,0,1,-39.0,39.0,F,0,O,0,3,4
Female,52,African-American,0,0,0,8,-1.0,1.0,F,0,O,0,7,9
Female,27,African-American,0,0,0,3,-1.0,2.0,F,0,O,0,4,4
Male,29,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,3,4
Male,26,African-American,0,1,2,5,-1.0,1.0,F,1,M,1,7,7
Male,36,African-American,0,0,0,1,0.0,3665.0,M,1,M,1,6,9
Male,24,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,4,5
Male,45,African-American,0,0,0,13,-1.0,1.0,F,1,M,0,1,1
Male,29,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,5,4
Male,29,African-American,0,0,0,1,-36.0,36.0,F,0,O,0,2,1
Male,48,Caucasian,0,0,0,2,-1.0,1.0,F,0,O,0,2,3
Male,41,African-American,0,0,0,8,-1.0,1.0,F,1,M,0,4,2
Male,24,African-American,0,0,0,0,0.0,1.0,M,0,O,0,3,2
Male,49,Caucasian,0,0,0,6,0.0,1.0,M,0,O,0,2,2
Male,29,African-American,0,0,0,4,-5.0,5.0,M,0,O,0,2,3
Male,21,African-American,0,1,0,1,-1.0,1.0,F,1,M,0,8,9
Male,54,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,2,1
Male,49,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,42,Caucasian,0,0,0,1,0.0,0.0,F,0,O,0,1,2
Male,21,African-American,0,0,0,1,0.0,0.0,F,1,F,0,6,4
Male,61,African-American,0,0,0,30,-56.0,56.0,F,0,O,0,2,4
Male,46,Caucasian,0,0,0,5,0.0,0.0,F,1,F,0,3,8
Male,74,Caucasian,0,0,0,0,0.0,1.0,M,0,O,0,1,1
Male,75,Caucasian,0,0,0,2,0.0,58.0,M,0,O,0,1,1
Female,39,African-American,0,0,0,1,-1.0,0.0,F,0,O,0,1,1
Male,43,Caucasian,0,0,0,3,-1.0,1.0,M,0,O,0,1,1
Female,38,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,19,African-American,1,0,1,1,-1.0,1.0,F,1,M,0,9,7
Male,28,Caucasian,0,0,0,0,-1.0,1.0,F,1,M,0,3,2
Male,53,African-American,0,0,0,2,0.0,1596.0,F,0,O,0,1,1
Male,25,African-American,0,0,0,1,-1.0,1.0,F,1,M,0,5,6
Male,53,Caucasian,0,0,0,1,-1.0,1.0,M,0,O,0,1,1
Male,27,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,2,2
Male,53,African-American,0,0,0,4,0.0,381.0,F,0,O,0,1,7
Male,32,Caucasian,0,0,0,8,-1.0,1.0,F,0,O,0,5,5
Male,57,Caucasian,0,0,0,3,128.0,421.0,F,0,O,0,1,1
Male,23,African-American,0,1,0,2,-1.0,1.0,F,0,O,0,9,9
Male,55,Caucasian,0,0,0,33,-1.0,1.0,F,1,F,0,3,9
Female,64,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,1,1
Male,23,African-American,0,0,0,1,-1.0,1.0,M,1,M,0,6,7
Female,25,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,3,3
Male,23,African-American,0,0,2,4,-1.0,1.0,F,1,M,0,5,8
Female,27,Caucasian,0,0,0,7,-1.0,1.0,F,0,O,0,5,9
Male,34,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,28,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,7,10
Male,26,African-American,0,0,0,1,-1.0,1.0,M,0,O,0,2,1
Female,31,Caucasian,0,0,0,1,-23.0,23.0,F,0,O,0,2,5
Female,32,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,2,4
Male,27,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,3,2
Male,44,Caucasian,0,0,0,4,-1.0,1.0,F,0,O,0,3,2
Female,27,Caucasian,0,0,0,0,0.0,1.0,F,0,O,0,2,2
Male,28,Caucasian,0,0,0,14,-1.0,1.0,F,0,O,0,3,9
Male,55,Caucasian,0,0,0,1,-1.0,1.0,M,0,O,0,1,1
Female,22,African-American,0,0,0,2,-60.0,60.0,F,0,O,0,5,4
Male,36,African-American,0,0,0,15,-1.0,0.0,F,0,O,0,1,5
Male,29,African-American,0,0,0,6,-236.0,236.0,F,1,M,0,6,8
Male,23,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,6,4
Male,56,African-American,0,0,0,1,0.0,1.0,M,0,O,0,2,1
Male,27,Caucasian,0,0,0,2,-1.0,1.0,F,1,M,0,3,6
Male,28,African-American,0,0,0,6,-21.0,21.0,F,0,O,0,3,4
Male,37,Caucasian,0,0,0,1,-1.0,1.0,M,0,O,0,4,6
Male,38,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,2,2
Male,32,African-American,0,0,0,1,-1.0,1.0,F,1,M,0,3,8
Male,27,African-American,1,0,0,4,-31.0,31.0,F,0,O,0,8,7
Male,41,African-American,2,0,0,18,-1.0,1.0,M,1,M,0,8,10
Male,34,African-American,0,0,0,2,0.0,1.0,F,0,O,0,6,10
Male,21,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,9,9
Male,22,African-American,0,0,0,1,-1.0,1.0,F,1,M,0,4,6
Male,61,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,58,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,8,4
Male,37,Caucasian,0,0,0,1,-1.0,1.0,F,1,F,0,1,2
Male,45,African-American,0,0,0,3,0.0,0.0,M,0,O,0,2,2
Female,31,African-American,0,0,0,14,-1.0,1.0,F,0,O,0,8,8
Male,30,African-American,0,0,0,0,0.0,1.0,F,0,O,0,1,1
Male,42,African-American,0,0,0,7,-1.0,1.0,F,1,M,1,1,5
Male,26,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,6,5
Male,26,African-American,0,2,2,20,-1.0,1.0,F,1,M,0,6,9
Female,35,African-American,0,0,0,1,0.0,2385.0,M,0,O,0,3,9
Male,33,Caucasian,0,0,0,0,0.0,1.0,F,1,F,0,3,9
Male,22,Caucasian,0,0,0,0,0.0,0.0,M,1,M,0,4,2
Male,32,Caucasian,0,0,0,2,-61.0,62.0,F,1,M,0,7,5
Female,36,African-American,0,0,0,1,0.0,1.0,M,0,O,0,1,1
Male,54,Caucasian,0,0,0,0,0.0,0.0,M,0,O,0,1,1
Male,25,African-American,0,1,2,5,-1.0,1.0,F,1,M,0,9,9
Male,24,Caucasian,0,0,0,3,-1.0,1.0,F,1,M,0,4,5
Male,61,Caucasian,0,0,0,0,0.0,0.0,M,0,O,0,1,1
Female,41,African-American,0,0,0,6,-1.0,1.0,F,0,O,0,1,2
Female,42,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,35,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,2,3
Male,28,Caucasian,0,0,0,1,0.0,1.0,M,1,M,0,3,2
Male,27,African-American,0,0,0,1,-1.0,1.0,M,0,O,0,3,5
Male,24,Caucasian,0,0,0,2,-18.0,18.0,M,0,O,0,5,3
Male,33,African-American,0,0,0,14,-59.0,60.0,F,0,O,0,2,5
Male,32,African-American,0,0,0,16,-1.0,1.0,F,1,M,0,7,10
Male,38,Caucasian,0,0,0,0,-7.0,7.0,F,0,O,0,1,1
Male,33,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,9
Male,21,Caucasian,0,1,1,1,-1.0,1.0,M,1,F,0,6,3
Male,40,Caucasian,0,0,0,1,-241.0,241.0,F,0,O,0,2,1
Male,27,African-American,0,0,0,1,-1.0,1.0,F,1,M,0,8,7
Male,39,Caucasian,0,0,0,0,-1.0,2.0,F,0,O,0,1,4
Male,29,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,2,1
Male,29,Caucasian,0,0,0,1,-2.0,2.0,F,0,O,0,4,3
Male,38,Caucasian,0,0,0,3,-2.0,2.0,F,0,O,0,1,4
Male,65,Caucasian,0,0,0,6,-61.0,35.0,F,0,O,0,1,4
Male,36,Caucasian,0,0,0,1,23.0,24.0,F,1,M,0,1,4
Male,46,African-American,0,0,0,0,0.0,0.0,F,1,F,0,1,7
Female,57,Caucasian,0,0,0,1,-51.0,52.0,F,0,O,0,1,1
Male,54,African-American,0,0,0,6,-1.0,1.0,F,0,O,0,3,3
Male,44,African-American,1,0,0,7,-1.0,1.0,F,1,F,0,4,6
Male,20,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,7,5
Male,27,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,2,2
Male,27,African-American,0,0,0,8,-1.0,1.0,F,1,M,1,8,7
Male,61,Caucasian,0,0,0,0,0.0,0.0,M,0,O,0,1,1
Male,47,African-American,0,0,0,0,-1.0,1.0,M,1,F,0,1,1
Male,31,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,6,10
Male,27,African-American,0,0,0,1,-1.0,1.0,M,0,O,0,2,1
Male,28,Caucasian,0,0,0,0,-1.0,1.0,F,1,F,0,2,2
Male,33,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,5,9
Female,31,Caucasian,0,0,0,1,-1.0,1.0,M,1,M,0,4,5
Male,20,Caucasian,0,0,0,2,-3.0,3.0,F,0,O,0,8,8
Male,26,Caucasian,0,0,0,9,0.0,0.0,O,1,M,1,3,4
Female,43,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,2,4
Male,53,African-American,0,0,0,2,-1.0,1.0,F,1,F,0,1,2
Male,26,African-American,0,0,0,1,-1.0,1.0,F,1,M,0,5,5
Female,27,Caucasian,0,1,0,2,0.0,1.0,F,0,O,0,3,4
Male,25,African-American,0,0,0,2,-23.0,23.0,F,0,O,0,4,4
Male,30,African-American,0,2,0,3,-1.0,1.0,F,0,O,0,1,1
Female,21,African-American,0,3,1,4,-1.0,463.0,M,1,M,0,8,8
Male,23,African-American,0,0,0,1,0.0,1.0,M,0,O,0,6,4
Male,32,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,3,6
Female,45,African-American,0,0,0,2,-1.0,1.0,F,0,O,0,1,3
Male,40,African-American,0,0,0,9,0.0,1.0,F,0,O,0,2,6
Male,27,African-American,0,0,0,2,-1.0,1.0,M,1,M,0,4,5
Male,45,Caucasian,0,0,0,2,-1.0,1.0,F,0,O,0,1,2
Male,57,African-American,0,0,0,6,370.0,132.0,M,1,M,0,5,9
Male,24,African-American,0,2,0,5,-1.0,1.0,F,0,O,0,6,6
Male,44,Caucasian,0,0,0,8,231.0,782.0,F,1,F,0,5,6
Female,26,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,2,2
Male,21,Caucasian,0,0,0,0,-1.0,1.0,F,1,F,1,7,8
Male,21,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,5,2
Male,63,African-American,0,0,0,1,0.0,347.0,F,0,O,0,2,6
Female,62,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,48,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,2,3
Male,35,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,4,4
Male,53,African-American,0,0,0,1,-1.0,90.0,M,0,O,0,1,1
Male,62,African-American,0,0,0,3,-1.0,1.0,M,1,M,0,1,3
Male,28,African-American,1,1,0,5,-1.0,1.0,F,0,O,0,10,10
Male,56,Caucasian,0,0,0,1,0.0,0.0,F,0,O,0,1,2
Male,30,African-American,0,0,1,12,-53.0,53.0,F,0,O,0,3,4
Male,28,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,3,4
Male,22,African-American,1,0,0,2,-1.0,1.0,F,1,M,0,8,7
Male,26,African-American,0,0,0,5,-1.0,1.0,F,1,M,0,9,8
Female,43,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,1,2
Male,40,African-American,0,0,0,16,-1.0,1.0,M,0,O,0,2,5
Male,54,African-American,0,0,0,2,-1.0,1.0,M,0,O,0,3,7
Male,43,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,1,1
Male,35,African-American,0,0,0,4,0.0,159.0,M,0,O,0,6,5
Male,22,African-American,0,0,0,1,-1.0,1.0,F,1,M,0,6,3
Male,60,Caucasian,0,0,0,3,0.0,102.0,M,0,O,0,1,1
Female,37,African-American,1,0,0,7,-1.0,1.0,F,0,O,0,1,3
Female,32,African-American,0,0,0,0,0.0,1.0,F,0,O,0,1,2
Female,33,African-American,0,0,0,3,-1.0,1.0,F,1,M,0,4,6
Male,53,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Female,26,African-American,0,0,0,3,-1.0,1.0,F,0,O,0,4,6
Male,32,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,26,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,3,2
Male,61,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,21,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,7,10
Male,20,Caucasian,0,0,2,0,0.0,63.0,O,-1,O,0,6,4
Male,69,African-American,0,0,0,22,-1.0,1.0,M,0,O,0,4,5
Male,26,African-American,0,0,0,0,0.0,0.0,M,0,O,0,4,4
Male,30,African-American,0,0,0,9,-1.0,0.0,F,1,F,1,7,10
Male,38,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,1,1
Male,21,Caucasian,0,0,0,1,-5.0,5.0,F,0,O,0,5,4
Female,54,African-American,0,0,0,3,0.0,1.0,F,0,O,0,4,8
Male,29,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,2,1
Female,32,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,4,8
Male,23,African-American,0,0,0,1,-13.0,13.0,M,0,O,0,4,7
Male,41,Caucasian,0,0,0,0,0.0,1.0,M,0,O,0,1,2
Male,45,African-American,0,0,0,0,-1.0,1.0,F,1,M,0,3,6
Male,31,African-American,0,1,3,10,-1.0,1.0,F,1,M,0,3,5
Male,22,Caucasian,0,0,0,0,-2.0,2.0,F,0,O,0,5,3
Male,64,Caucasian,0,0,0,0,0.0,0.0,M,0,O,0,1,1
Female,54,Caucasian,0,0,0,0,0.0,1.0,F,1,M,1,1,3
Male,50,Caucasian,0,0,0,2,-1.0,1.0,M,1,M,1,1,1
Male,19,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,7,4
Female,50,African-American,0,0,0,5,0.0,182.0,F,0,O,0,1,2
Male,32,African-American,0,0,0,4,-1.0,1.0,F,0,O,0,4,7
Female,21,African-American,0,0,0,0,-1.0,1.0,F,1,M,0,7,8
Male,31,Caucasian,0,0,1,2,-194.0,194.0,F,0,O,0,3,5
Male,50,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,1,1
Male,30,Caucasian,0,0,0,0,-1.0,1.0,F,1,M,0,3,3
Male,53,Caucasian,0,0,0,2,-32.0,32.0,F,0,O,0,1,1
Male,30,African-American,0,0,0,11,-1.0,1.0,F,1,M,0,4,8
Female,35,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Female,21,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,5,9
Male,26,Caucasian,0,0,0,5,0.0,0.0,M,0,O,0,4,4
Female,30,African-American,0,0,0,1,-62.0,62.0,F,1,F,0,3,9
Female,59,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,1,2
Female,35,African-American,0,0,0,2,-37.0,37.0,F,0,O,0,1,1
Male,29,African-American,0,0,0,13,-1.0,1.0,F,1,M,0,3,8
Male,30,Caucasian,0,0,0,13,-2.0,2.0,F,1,M,0,2,8
Male,25,African-American,0,0,0,5,-1.0,1.0,M,1,M,0,4,5
Male,35,Caucasian,0,0,0,4,0.0,167.0,M,0,O,0,4,2
Male,27,Caucasian,0,1,0,1,0.0,0.0,F,0,O,0,3,3
Male,24,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,4,6
Male,32,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,2,4
Male,31,Caucasian,0,0,0,2,-1.0,2.0,F,0,O,0,2,3
Male,22,African-American,0,0,1,0,0.0,1.0,F,1,F,0,6,3
Male,41,African-American,0,0,0,8,0.0,0.0,F,1,M,0,1,1
Male,51,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,56,African-American,0,0,0,4,58.0,153.0,F,0,O,0,1,1
Female,37,African-American,0,0,0,13,-1.0,1.0,F,1,F,0,3,6
Male,22,African-American,0,0,2,0,-1.0,1.0,F,1,M,0,5,3
Male,33,African-American,0,3,2,6,-187.0,187.0,M,0,O,0,5,7
Male,19,African-American,0,0,0,0,-1.0,1.0,F,1,F,0,6,4
Male,45,Caucasian,0,0,0,2,-1.0,1.0,M,0,O,0,1,2
Female,34,Caucasian,0,0,0,3,213.0,6.0,F,0,O,0,2,5
Female,32,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,2,3
Female,33,African-American,0,0,0,5,-1.0,1.0,F,1,M,0,3,9
Male,52,African-American,0,0,0,7,-1.0,1.0,F,1,M,0,1,5
Female,21,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,8,6
Male,43,African-American,0,0,0,6,0.0,81.0,M,1,M,0,5,10
Male,23,African-American,0,0,0,3,-2.0,3.0,F,0,O,0,6,4
Male,33,Caucasian,0,0,0,3,-1.0,1.0,F,0,O,0,6,6
Male,26,African-American,1,0,0,3,-1.0,1.0,F,1,M,1,9,10
Female,20,African-American,0,0,0,0,0.0,0.0,M,0,O,0,5,4
Male,37,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,3
Male,38,African-American,0,0,0,1,-8.0,8.0,F,1,F,0,1,1
Female,25,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,3,4
Male,25,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,4,9
Male,27,African-American,0,0,0,1,-1.0,1.0,F,1,M,0,2,2
Male,21,African-American,1,0,0,1,-2.0,2.0,F,0,O,0,7,5
Male,38,Caucasian,0,0,0,3,-1.0,1.0,F,1,M,0,6,9
Male,30,Caucasian,0,0,0,5,0.0,1.0,F,0,O,0,4,7
Male,37,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,4
Female,51,African-American,0,0,0,2,0.0,546.0,F,0,O,0,1,3
Female,31,African-American,0,0,0,4,0.0,1.0,M,0,O,0,5,7
Male,22,Caucasian,0,0,0,0,0.0,0.0,M,0,O,0,5,3
Male,44,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,30,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,2,2
Male,27,African-American,0,0,0,3,-1.0,1.0,F,0,O,0,4,5
Male,49,Caucasian,0,0,0,1,-22.0,23.0,F,0,O,0,1,1
Male,58,African-American,0,0,0,2,7.0,2835.0,M,0,O,0,2,8
Male,67,Caucasian,0,0,0,0,0.0,0.0,M,0,O,0,1,1
Male,59,African-American,0,0,0,14,-1.0,1.0,F,1,F,0,4,8
Male,37,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,6,7
Male,24,African-American,0,0,0,1,-105.0,105.0,F,0,O,0,3,2
Male,21,African-American,1,0,0,1,-1.0,1.0,F,1,M,0,10,10
Male,34,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,1,1
Male,31,Caucasian,0,0,0,6,-1.0,1.0,M,0,O,0,3,7
Female,50,Caucasian,0,0,0,2,-1.0,1.0,F,1,F,0,1,1
Male,30,African-American,0,0,0,7,-1.0,1.0,F,0,O,0,3,3
Male,28,Caucasian,0,0,0,1,-1.0,1.0,M,0,O,0,2,2
Male,48,African-American,0,0,0,7,-1.0,1.0,F,1,F,0,3,7
Male,55,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Female,24,Caucasian,0,0,0,1,0.0,8.0,F,0,O,0,4,3
Male,42,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,3
Male,34,African-American,0,0,0,0,0.0,0.0,M,1,M,0,8,7
Male,43,African-American,0,0,0,4,0.0,0.0,M,1,M,1,4,5
Male,44,African-American,0,0,0,0,0.0,0.0,F,0,O,0,1,1
Male,25,Caucasian,0,0,0,0,256.0,0.0,M,0,O,0,5,7
Male,32,African-American,2,0,2,11,0.0,0.0,F,0,O,0,7,10
Male,25,Caucasian,0,0,0,2,-1.0,1.0,F,1,M,0,4,5
Female,32,African-American,0,0,0,0,-1.0,1.0,M,1,M,0,2,3
Male,35,African-American,0,0,0,10,-232.0,1.0,M,1,M,0,5,4
Male,24,African-American,0,0,0,1,-1.0,1.0,F,1,M,0,3,3
Male,34,African-American,0,0,0,0,0.0,0.0,F,1,M,0,4,7
Male,48,African-American,0,0,0,2,0.0,1.0,F,1,M,0,1,1
Male,41,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,1,1
Male,26,African-American,0,0,1,12,-1.0,1.0,M,1,M,0,4,9
Male,42,African-American,0,0,0,0,0.0,0.0,F,1,F,0,2,5
Male,29,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,3,5
Male,26,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,3,2
Female,27,African-American,0,0,0,1,0.0,1.0,F,0,O,0,3,3
Male,35,Caucasian,0,0,0,4,-1.0,1.0,M,0,O,0,3,2
Male,54,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,1,1
Male,24,African-American,0,0,0,3,-155.0,156.0,M,1,M,0,10,10
Male,42,African-American,0,0,0,1,0.0,0.0,F,0,O,0,4,8
Male,25,Caucasian,0,0,0,1,-1.0,1.0,M,0,O,0,2,2
Male,20,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,6,6
Male,27,Caucasian,0,0,0,0,-3.0,3.0,F,0,O,0,5,6
Male,21,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,7,7
