age,workclass,fnlwgt,education,marital-status,occupation,race,sex,capitalgain,capitalloss,hoursperweek,native-country,target
4,2,134699,1,6,3,0,0,0,0,1,0,0
3,2,254230,5,1,1,0,1,0,0,2,0,1
4,1,159715,12,1,8,0,1,0,0,2,0,0
3,4,116286,3,1,3,0,1,0,0,3,0,1
1,2,146719,1,2,5,0,0,0,0,1,0,0
1,2,361888,6,1,9,0,1,0,0,2,0,1
3,1,32825,1,4,10,0,1,0,0,2,0,0
3,2,225768,9,1,10,1,1,0,0,2,0,1
1,3,393728,5,2,0,0,1,0,0,1,0,0
2,2,160369,1,0,8,0,1,0,0,2,0,0
2,2,191807,1,1,5,0,1,4,0,3,0,1
3,3,176969,1,2,3,0,1,0,1,2,0,0
3,3,33863,1,1,0,0,1,0,0,2,0,1
4,0,141459,5,2,3,0,0,0,0,2,0,0
1,4,95393,1,0,4,0,1,0,0,0,0,0
0,2,221095,1,0,10,1,1,0,0,2,0,0
3,2,104501,0,1,1,0,1,0,3,3,0,1
0,2,495888,1,0,4,0,1,0,0,2,22,0
4,2,185691,2,1,0,0,1,0,0,0,0,0
4,2,201822,7,1,2,0,1,0,3,2,0,0
3,4,549341,0,1,3,1,1,0,0,1,0,0
1,2,247445,1,0,0,0,1,0,0,2,0,0
1,2,199566,0,1,4,1,1,0,0,2,0,0
1,5,139057,1,1,1,2,1,0,0,4,18,1
3,2,185039,1,2,5,0,0,0,0,1,0,0
4,2,166124,1,1,10,0,1,0,0,2,0,1
3,2,82649,0,1,3,0,1,2,0,2,0,0
3,2,109275,5,1,1,0,1,0,0,2,0,0
1,2,408328,7,1,10,0,1,0,0,2,0,0
3,2,186338,1,1,10,0,1,0,0,2,0,1
0,2,251579,5,0,4,0,1,0,0,0,0,0
3,2,76612,1,1,3,0,1,0,0,3,0,0
0,2,22546,0,0,6,0,1,0,0,3,0,0
4,2,53684,5,1,11,1,1,0,0,2,0,0
1,2,183627,2,2,10,0,1,0,0,2,0,0
0,2,73203,1,0,0,0,0,0,0,2,0,0
4,2,108426,1,1,4,1,1,0,0,3,7,0
3,2,116287,6,1,0,0,1,0,0,3,13,0
2,5,145697,5,1,5,0,1,0,0,1,0,0
3,2,326156,5,2,3,0,1,0,0,2,0,1
3,2,201127,3,1,1,0,1,0,0,3,0,1
2,2,250791,1,1,2,0,1,0,0,3,0,0
3,2,328216,1,1,10,0,1,0,0,2,0,1
0,2,400443,1,0,5,0,0,0,0,0,0,0
4,2,95985,11,6,4,1,1,0,0,0,0,0
1,4,127651,1,1,10,0,1,0,0,2,0,1
1,2,250679,1,1,10,0,1,0,0,2,0,0
3,2,103950,3,2,3,0,0,0,0,2,0,0
0,2,200199,2,0,5,0,0,0,0,1,0,0
3,0,295791,9,2,0,0,0,0,0,2,0,0
2,2,191841,6,4,3,0,0,0,0,1,0,0
2,2,82622,5,2,10,0,1,0,0,2,0,0
2,2,160728,1,1,8,0,1,0,0,3,0,0
4,4,109849,0,0,3,1,0,0,0,1,0,0
1,2,339897,15,1,8,0,1,0,0,2,4,0
3,2,371299,1,0,0,0,0,0,0,1,0,0
2,2,421837,5,1,8,0,1,0,0,2,4,0
2,2,29702,0,1,1,0,1,0,0,2,0,1
2,2,117381,1,0,9,0,1,0,0,4,7,0
2,2,338740,1,1,1,0,1,0,0,2,0,0
0,3,314525,0,0,3,0,1,0,2,2,0,0
1,2,173005,5,1,9,0,1,0,0,3,0,1
2,2,286750,5,1,6,1,1,0,0,2,0,0
2,2,163985,1,1,5,0,1,0,0,1,0,0
1,2,219318,1,0,8,0,0,0,0,1,5,0
2,2,44121,3,2,3,0,0,0,2,2,0,0
3,1,103794,9,2,3,0,0,0,0,1,0,0
2,2,310632,5,1,10,1,1,0,0,2,0,1
2,2,153976,5,1,10,0,1,0,0,3,0,1
2,2,174575,5,2,3,0,1,0,0,2,0,0
4,1,82388,1,1,10,0,1,4,0,2,0,0
1,2,207253,9,1,10,0,1,0,0,2,7,0
2,2,746786,0,1,3,0,1,0,0,3,0,1
2,2,308296,1,1,6,0,0,0,0,0,0,0
3,2,101825,3,1,3,0,0,0,3,2,0,1
0,2,109009,2,1,10,0,1,0,0,2,0,0
3,2,413363,2,1,6,0,1,0,3,2,0,0
2,0,296326,0,0,0,0,1,0,0,2,0,0
2,2,208358,4,2,2,0,1,2,0,3,0,0
2,2,120277,1,0,2,0,1,0,0,2,38,0
0,2,193219,1,0,0,1,0,0,0,1,2,0
2,2,86399,5,4,0,0,0,0,0,2,0,0
0,2,215251,0,0,1,0,0,0,0,3,0,0
4,1,124470,1,1,7,0,1,0,0,3,0,0
0,2,228649,0,0,0,0,1,0,0,2,0,0
3,1,386397,0,1,5,0,1,0,0,3,0,0
3,2,96798,3,2,5,0,1,0,0,1,0,0
1,2,159768,1,0,8,0,1,1,0,2,16,0
3,2,139464,0,2,3,0,0,0,0,2,38,0
4,0,550848,12,1,1,0,1,0,0,2,0,1
3,2,68505,4,2,4,1,1,0,0,2,0,0
0,2,122215,1,0,4,1,1,0,0,3,0,0
1,2,159442,1,4,0,0,0,0,0,2,0,0
2,2,80638,0,1,4,2,1,0,0,1,26,0
3,2,192390,1,1,8,0,1,0,0,2,0,1
0,2,191324,5,0,11,0,1,0,0,1,0,0
0,0,73009,5,0,0,0,1,0,0,0,0,0
3,2,177858,1,2,10,0,1,0,0,3,0,1
2,2,163003,0,3,9,2,0,0,0,2,0,0
1,2,95551,1,4,1,0,0,0,0,2,0,0
1,2,125298,5,0,0,0,0,0,0,3,0,0
3,0,198186,1,0,4,1,0,0,0,2,0,0
2,2,295949,1,1,10,0,1,0,2,2,0,0
2,2,182668,12,1,6,0,1,0,0,1,0,0
1,2,124905,7,1,10,0,1,0,0,1,0,0
4,2,171635,0,1,5,0,1,0,0,2,0,0
0,2,376240,1,0,8,0,1,0,0,2,0,0
1,2,157391,0,0,5,0,0,0,0,2,0,0
2,2,178134,10,0,3,0,0,0,0,2,0,1
1,2,207201,5,1,10,0,1,0,0,2,0,1
4,2,102103,1,2,13,0,0,0,0,3,0,0
2,2,92036,1,1,2,0,1,0,0,2,0,1
4,4,236426,6,2,3,0,0,0,0,3,0,0
0,2,400966,5,0,0,0,0,0,0,2,0,0
2,2,404573,5,0,5,0,0,0,0,2,0,0
1,2,227571,7,1,2,0,1,0,0,2,4,0
0,2,145917,5,0,0,0,0,0,0,0,0,0
1,4,190226,1,0,11,0,1,0,0,2,0,0
1,2,356555,5,1,1,0,1,0,0,3,0,0
1,2,66473,1,2,8,0,1,0,0,2,0,0
0,5,163039,6,0,5,0,1,0,0,3,0,0
2,2,89559,1,2,0,0,0,0,0,2,0,0
1,2,163303,9,2,5,0,0,0,0,2,0,0
2,2,192712,1,0,0,0,0,0,0,2,0,0
1,2,381153,12,1,9,0,1,0,0,2,0,1
2,2,222434,1,1,10,0,1,0,0,2,0,0
0,2,34706,5,0,1,1,1,0,0,3,0,0
4,1,47857,5,1,7,0,1,0,0,3,0,0
1,2,195216,1,2,4,0,0,0,0,0,0,0
2,5,103643,1,1,1,0,1,2,0,3,34,0
1,4,329426,1,0,11,0,1,0,0,2,0,0
2,2,183612,1,1,3,0,1,0,3,2,0,1
2,2,184105,9,1,10,0,1,0,0,2,0,1
0,2,211385,6,0,4,1,1,0,0,1,2,0
0,2,61777,5,0,10,0,1,0,0,4,0,0
1,1,320194,10,4,3,0,1,0,0,3,0,1
0,2,199444,0,0,1,0,0,0,0,0,0,0
1,2,312588,12,2,4,0,0,0,0,2,0,0
1,2,168675,1,4,6,0,1,0,0,3,0,0
1,2,87556,1,2,10,0,1,0,0,2,0,0
2,0,220421,0,0,1,0,0,0,0,2,0,0
2,3,404599,1,2,0,1,0,0,0,2,0,0
2,2,99065,0,1,2,0,0,0,0,2,12,1
4,4,109973,1,2,4,0,0,0,0,2,0,0
0,2,246652,5,0,5,0,0,0,0,2,0,0
1,2,57423,9,1,8,0,1,0,0,3,0,0
0,2,291248,1,0,8,1,1,0,0,2,0,0
3,2,163708,1,6,4,0,0,0,0,2,0,0
3,1,240358,5,1,10,0,1,0,0,0,0,0
1,2,25955,9,2,10,3,1,0,0,2,0,0
2,2,101593,0,1,5,0,1,0,0,3,0,0
1,1,227890,0,0,3,1,1,0,0,2,0,0
1,2,225053,1,2,6,0,1,0,0,2,0,0
1,2,228472,0,1,10,0,1,0,0,2,0,1
1,2,245378,0,1,1,0,1,0,0,2,0,0
3,5,156623,10,1,3,2,1,3,0,3,11,1
1,2,35032,5,1,2,0,1,0,0,2,0,1
1,2,258849,9,0,0,1,0,0,0,2,0,0
3,2,190115,6,1,10,0,1,0,0,2,0,1
2,2,63910,5,0,0,2,0,0,0,2,0,0
2,2,510072,0,1,5,0,1,0,0,3,0,1
1,2,210867,2,2,5,0,1,0,0,2,0,0
0,2,263024,1,0,5,0,0,0,0,2,0,0
3,2,306785,1,2,0,0,0,0,0,2,0,0
4,5,104333,1,2,5,0,1,0,0,3,0,0
4,2,340734,1,1,5,0,1,0,0,2,0,0
2,1,288585,1,1,4,2,0,0,0,0,27,0
2,2,241765,2,2,2,0,0,0,0,3,0,0
0,2,111058,6,0,1,0,1,0,0,2,0,0
0,2,104662,1,0,4,0,0,0,0,1,0,0
4,2,313986,2,0,2,0,1,0,0,2,0,0
2,4,52037,5,2,0,0,0,0,0,2,0,0
1,2,131776,0,2,3,0,0,1,0,2,9,0
1,2,254221,1,0,0,0,0,0,0,2,0,0
1,2,152909,0,1,1,0,1,0,2,2,0,1
2,1,211785,1,0,10,1,0,0,0,0,0,0
4,2,160362,1,1,5,0,1,0,0,3,0,0
0,2,387215,5,0,9,0,1,0,2,0,0,0
2,2,187046,1,1,5,0,1,2,0,2,0,0
1,2,169631,1,0,2,0,0,0,0,2,0,0
3,2,202956,7,1,10,0,1,0,0,2,0,0
4,1,80467,1,2,4,0,0,0,0,1,0,0
1,2,407672,5,2,10,0,0,0,0,2,0,0
2,2,243425,1,2,4,0,0,0,0,3,30,0
2,2,347491,0,1,1,0,1,0,0,3,0,1
1,2,146161,0,1,3,0,1,0,0,3,0,1
0,2,449432,5,0,0,0,1,0,0,2,0,0
1,2,288825,1,2,10,0,1,0,4,4,0,0
1,4,134813,3,0,3,0,1,0,0,3,0,0
1,4,190401,3,1,3,0,1,0,0,2,0,0
0,2,260617,12,1,8,0,1,0,0,2,0,0
1,2,45604,1,1,1,0,1,0,0,3,0,0
4,2,67841,1,1,2,0,1,0,0,2,0,1
2,4,244522,3,1,3,0,1,0,3,3,0,1
0,2,430471,2,0,2,0,1,0,0,2,0,0
3,2,194698,1,1,6,0,1,0,0,3,0,0
1,2,94235,0,0,10,0,1,0,0,2,0,0
4,2,188330,1,1,4,0,1,0,0,4,0,0
3,4,146181,4,1,6,1,1,0,0,2,0,0
0,2,177125,5,0,2,0,1,0,0,0,0,0
1,5,68330,5,1,5,0,1,0,0,3,0,0
3,2,95636,5,2,2,0,1,0,0,2,0,0
2,2,238329,0,0,5,0,0,0,0,2,0,0
3,2,416129,13,1,4,0,1,0,0,2,22,0
0,2,285004,0,0,5,2,1,0,0,3,18,0
0,2,186294,1,0,0,0,0,0,0,3,0,0
2,2,188786,5,2,6,0,1,0,0,2,0,0
2,0,31352,5,2,11,3,0,0,0,2,0,1
0,2,197613,9,0,4,0,0,0,0,1,0,0
1,4,161942,0,0,0,0,0,1,0,2,0,0
1,2,275438,5,1,3,0,1,2,0,2,0,1
4,2,361721,9,1,6,0,1,0,0,0,0,0
3,2,144968,1,0,9,0,1,0,0,0,0,0
1,2,190539,0,0,5,0,1,2,0,3,0,0
0,2,178037,1,1,6,0,1,0,0,2,0,0
3,2,306985,5,2,0,0,0,0,0,2,0,0
3,2,87928,1,1,0,0,1,0,0,2,0,1
2,2,242619,5,1,8,0,1,0,0,2,0,0
0,2,154165,4,2,4,0,0,0,0,2,0,0
0,2,511331,0,0,5,0,1,0,0,2,0,0
4,4,221026,1,1,6,0,1,0,0,0,0,0
4,1,222182,1,1,1,1,1,0,0,2,0,0
2,1,126569,10,1,3,0,1,4,0,3,0,1
0,2,202344,0,0,3,0,0,0,0,2,0,0
0,2,190423,5,0,4,0,0,0,0,0,0,0
0,2,238917,11,0,10,0,1,0,0,2,22,0
2,2,221947,5,1,1,0,1,0,2,3,0,1
2,5,37997,5,1,7,0,1,0,0,3,0,0
3,2,147098,1,1,10,0,1,0,0,3,0,1
2,2,278253,1,2,0,0,0,0,0,3,0,0
0,2,195411,1,0,0,1,0,0,0,2,0,0
2,2,76196,0,1,1,0,1,0,0,3,0,0
2,2,120131,5,1,10,0,1,0,2,2,0,1
0,1,186014,5,0,0,0,0,0,0,0,9,0
1,2,205903,1,0,4,0,1,0,0,2,0,0
2,0,125405,1,1,11,0,1,0,0,2,0,0
1,2,219838,14,2,8,0,1,0,0,2,0,0
1,0,19395,5,0,0,0,0,0,0,2,0,0
1,2,223327,1,1,1,0,1,0,0,2,0,1
3,2,114062,1,2,10,0,0,0,0,2,0,0
2,2,95654,0,1,3,0,0,0,0,3,10,1
2,2,177305,1,1,10,0,1,0,0,2,0,0
4,1,117681,9,1,7,0,1,0,0,2,0,0
0,2,237651,5,0,4,0,1,0,0,1,0,0
1,0,150570,1,2,0,0,1,0,0,2,0,0
3,0,106705,5,2,3,0,0,1,0,3,0,0
3,5,175958,0,0,5,0,1,1,0,3,0,0
1,2,144064,8,1,3,0,1,0,0,3,0,1
1,2,152951,1,2,2,0,1,0,0,2,0,0
3,2,190487,1,2,13,0,0,0,0,1,16,0
0,2,306666,5,1,5,1,1,0,0,2,0,0
2,2,195148,1,1,10,0,1,1,0,2,0,0
1,1,226624,4,1,10,0,1,0,0,3,0,0
3,2,157569,1,1,10,0,1,0,0,2,0,0
0,0,22966,5,3,9,0,1,0,0,0,0,0
3,2,379682,9,1,4,0,0,0,0,0,0,1
1,2,446559,6,1,1,0,0,0,0,3,0,0
0,2,41794,2,0,4,0,0,0,0,0,0,0
1,4,90409,5,1,1,0,1,0,0,1,0,0
0,2,125491,5,0,4,2,0,0,0,1,36,0
3,1,104748,12,1,5,0,1,0,0,4,0,0
3,4,169182,1,2,4,0,0,0,0,3,21,0
0,2,122272,0,0,7,0,0,0,0,2,0,0
3,5,289707,1,4,4,0,1,0,0,2,0,0
3,4,137691,1,1,10,0,1,0,0,2,0,1
2,2,84610,0,1,1,0,1,0,3,3,0,1
3,2,166789,1,1,0,0,1,0,0,2,0,0
2,4,348728,0,0,3,0,0,0,0,1,0,0
0,2,348092,1,0,6,1,1,0,0,2,19,0
4,2,154526,5,6,4,0,0,0,0,2,0,0
4,2,288371,1,1,5,0,1,0,0,2,8,1
0,2,182342,1,0,10,0,1,0,0,2,0,0
0,2,244366,0,0,3,0,1,0,0,2,0,0
4,2,102423,9,1,0,0,1,0,0,1,0,0
0,2,259688,2,1,10,0,1,0,0,3,0,0
1,2,98733,5,2,8,0,0,0,0,0,0,0
1,2,174856,1,1,6,0,1,1,0,2,0,0
4,1,141797,7,1,1,0,1,0,0,2,0,0
1,2,327202,14,0,10,1,1,0,0,2,0,0
1,2,76996,5,0,8,1,0,0,0,2,0,0
1,2,260560,1,1,8,0,1,0,0,2,0,0
0,2,370990,5,0,5,0,1,0,0,2,0,0
0,2,129010,14,0,10,0,1,0,0,0,0,0
0,2,452640,1,0,10,0,1,0,0,2,0,0
4,5,120796,4,1,3,0,1,0,0,2,0,0
1,2,229523,1,1,8,0,0,0,0,3,0,0
0,2,127388,14,0,4,0,0,0,0,1,0,0
1,2,119422,9,1,8,0,1,0,2,3,0,0
4,2,193895,1,2,1,0,0,0,0,2,0,0
3,2,163083,0,4,1,0,1,4,0,2,0,1
1,1,155343,5,0,7,0,1,0,0,4,0,0
0,2,73895,1,0,4,0,0,0,0,0,0,0
3,2,107682,1,6,8,0,0,0,0,0,0,0
4,2,321166,0,2,5,0,0,0,0,0,0,0
3,4,154940,3,0,3,0,0,0,0,2,0,1
1,2,103700,5,0,9,0,0,0,0,2,0,0
2,2,63509,6,1,3,0,1,0,0,3,0,1
0,2,243842,1,1,7,0,1,0,0,2,0,0
1,2,58597,1,0,8,0,1,0,0,2,0,0
2,1,190290,1,2,10,0,1,0,0,2,0,0
1,2,62165,5,0,5,1,1,0,0,1,0,0
0,2,280134,12,0,5,0,1,0,0,3,22,0
1,2,118736,0,0,3,0,0,0,0,0,0,0
0,2,171114,1,0,0,0,0,0,0,3,0,0
1,2,169638,5,2,5,0,0,0,0,2,0,0
2,2,125461,5,2,10,0,1,0,0,2,0,1
1,2,145434,2,0,10,0,1,0,0,2,0,0
0,2,152182,5,0,4,0,0,0,0,1,0,0
1,5,233724,1,4,0,0,1,0,0,2,0,0
1,2,153963,1,2,4,0,0,0,0,1,0,0
3,4,88120,1,0,4,1,1,0,0,2,0,0
2,2,96330,9,2,0,1,0,0,0,2,0,0
2,4,66118,5,1,6,0,0,0,0,1,0,0
1,2,182178,5,1,10,0,1,1,0,2,0,0
2,1,53628,9,2,1,0,1,0,0,1,0,0
3,2,174865,4,1,1,0,1,0,0,2,0,1
1,2,66194,0,0,3,0,0,0,0,3,31,0
1,2,73796,5,6,1,0,0,0,0,1,0,0
1,0,28366,0,0,3,0,1,0,0,2,0,0
4,1,231741,8,1,3,0,1,2,0,0,0,0
1,2,237865,3,0,6,1,1,0,0,2,0,0
4,2,195453,1,1,1,0,1,0,0,3,0,1
0,2,116934,5,4,5,0,0,0,0,2,0,0
1,2,456399,6,0,3,0,1,0,0,2,0,0
2,2,263608,5,2,10,0,1,0,0,2,0,0
0,2,263498,2,0,10,0,1,0,0,2,0,0
1,3,469705,1,0,10,1,1,0,3,2,0,0
2,4,113253,0,1,3,0,0,0,0,3,0,1
0,2,138768,1,0,2,0,1,0,0,2,0,0
3,2,302146,2,0,4,1,0,0,0,2,0,0
4,2,253866,0,1,5,0,1,0,0,1,0,0
1,3,214858,1,0,8,0,1,0,0,3,0,0
2,2,243476,1,2,9,0,0,0,0,2,0,0
1,2,169104,5,3,10,0,1,0,0,2,0,0
2,2,103218,1,2,0,1,0,0,0,2,0,0
2,2,57233,0,0,2,0,1,0,0,2,0,0
2,2,228320,1,1,9,0,1,0,0,2,0,1
0,2,217421,1,1,0,0,0,0,0,2,0,0
3,2,185041,1,1,10,0,1,0,0,4,0,1
1,1,37302,6,1,6,0,1,3,0,4,0,1
1,2,261059,5,0,4,0,1,0,0,3,0,0
3,2,59767,5,2,5,0,1,0,0,3,0,0
1,2,333541,1,0,4,0,1,0,0,1,0,0
0,2,133352,5,0,0,2,0,0,0,2,36,0
2,2,99270,1,1,7,0,0,0,0,2,0,0
3,2,204629,0,1,1,0,1,0,0,2,0,1
1,2,34104,1,1,1,0,1,1,0,3,0,1
1,2,312667,0,1,3,0,1,4,0,3,0,1
3,2,329603,0,1,10,0,1,0,3,2,0,1
2,2,281021,1,0,6,0,1,0,0,2,0,0
0,2,275385,5,0,4,0,1,0,0,1,0,0
3,3,129177,1,2,0,0,0,0,0,2,0,0
2,2,385591,1,1,1,0,1,0,0,3,0,1
4,2,38360,1,6,4,0,0,0,0,0,0,0
1,4,73796,0,4,3,0,0,0,0,2,0,0
2,2,67671,5,1,2,0,1,0,0,2,0,0
0,2,257621,0,0,5,0,0,0,0,2,0,0
0,2,180052,5,0,5,0,1,0,0,0,0,0
4,2,656036,0,4,0,0,1,0,0,3,0,0
3,2,215943,1,2,3,0,0,0,0,2,0,0
1,2,488720,9,1,2,0,1,0,0,2,4,0
4,3,199298,7,6,4,0,0,0,0,1,5,0
1,2,305692,5,1,5,1,0,0,0,2,0,0
4,2,114994,1,1,4,0,1,0,0,0,0,0
2,2,88265,1,0,8,0,0,0,0,2,0,0
4,2,168569,1,1,8,0,1,0,2,2,0,1
1,2,175413,1,0,0,1,0,0,0,2,2,0
2,2,161226,0,1,8,3,1,0,0,2,0,0
0,2,208598,5,0,5,0,1,0,0,2,0,0
3,1,200471,1,1,10,0,1,0,0,2,0,0
1,2,256609,14,1,8,0,1,0,0,2,4,0
3,2,176684,9,0,1,0,0,0,0,2,0,0
1,2,206512,5,2,3,0,1,0,0,2,0,0
1,2,212640,10,0,3,0,0,0,0,4,0,0
3,2,148724,1,1,5,1,1,0,0,2,0,0
2,2,266510,1,0,4,0,1,0,0,2,0,0
1,4,240252,3,1,1,0,1,0,0,2,0,1
0,2,358975,1,0,4,0,0,0,0,1,0,0
0,2,434710,5,0,5,0,0,0,0,0,0,0
3,2,241844,4,1,4,0,1,0,0,2,0,0
2,2,191342,15,1,10,2,1,0,0,2,14,0
2,2,221947,5,1,10,0,1,0,0,3,0,1
2,2,111483,1,0,0,0,1,0,1,3,0,0
1,2,65278,1,1,9,0,1,0,0,2,0,1
3,2,133403,5,1,8,0,1,0,0,2,0,0
1,1,166416,1,1,7,0,1,0,0,4,0,0
0,2,221480,5,0,9,0,0,0,0,1,16,0
1,1,189878,3,1,5,0,1,0,0,2,0,1
1,2,278403,10,1,3,0,1,0,0,4,0,1
0,2,184710,5,0,10,0,1,0,0,0,0,0
3,2,177775,1,2,1,0,0,0,0,2,0,0
4,1,225473,5,6,10,0,0,0,0,1,0,0
2,2,289403,0,4,0,1,1,0,0,1,0,0
1,2,269060,1,0,0,0,0,0,0,2,0,0
2,2,449354,5,1,1,0,1,0,0,2,0,0
1,2,214413,5,0,10,0,1,0,0,2,0,0
1,2,80058,1,1,0,0,1,0,0,2,0,0
1,2,202027,0,2,1,0,1,4,0,3,0,1
0,1,123440,5,0,10,0,1,0,0,3,0,0
2,2,191524,9,4,3,0,0,0,0,2,0,0
0,2,308144,0,0,10,0,1,0,0,2,4,0
3,2,205100,9,1,1,0,1,0,0,3,0,1
1,2,195750,1,0,2,0,1,0,0,1,0,0
4,2,149756,6,2,1,0,1,0,0,2,0,1
3,4,240358,1,1,11,0,1,0,0,2,0,1
4,1,241174,7,1,1,0,1,0,0,0,0,0
2,2,356838,8,1,3,0,1,0,0,3,8,0
1,5,115705,5,0,1,0,1,0,0,3,0,0
2,4,137142,5,1,5,0,1,0,0,2,0,0
3,2,296066,5,1,3,0,1,0,0,2,0,0
0,2,401335,5,0,4,1,0,0,0,1,0,0
1,5,186824,10,1,3,0,1,4,0,2,0,1
3,3,162187,0,1,3,0,1,0,0,2,0,1
1,2,98010,5,3,0,0,0,0,0,2,0,0
2,2,172538,1,1,10,0,1,0,0,3,0,1
0,2,80163,5,0,5,0,0,0,0,0,0,0
1,4,43959,3,1,3,0,1,3,0,3,0,1
3,2,162632,1,1,6,0,1,2,0,3,0,1
4,1,115422,1,1,1,0,1,0,0,1,0,0
3,2,100933,1,0,0,0,0,0,0,2,0,0
1,2,270379,1,0,1,1,0,0,0,2,0,0
2,2,20109,5,2,2,3,0,0,0,4,0,0
3,2,114758,3,1,1,0,1,4,0,4,0,1
0,2,100345,1,0,2,0,1,0,0,1,0,0
1,2,184901,1,1,8,0,1,0,0,2,0,1
1,2,87239,1,2,6,0,1,0,0,3,0,0
4,2,127363,5,1,3,0,0,0,0,0,0,0
3,3,199720,8,1,3,0,1,4,0,3,9,1
2,2,143058,12,1,10,0,1,0,0,3,0,0
3,3,36489,5,2,1,0,1,0,0,2,0,0
0,2,141698,1,0,10,0,1,0,0,2,0,0
2,3,26358,6,0,0,0,0,0,0,2,0,0
0,2,195532,0,0,3,0,0,3,0,2,0,1
0,2,30039,5,0,3,0,1,0,0,2,0,0
0,2,125159,6,1,2,1,1,0,0,2,2,0
0,2,246250,5,0,10,0,0,0,0,2,0,0
2,3,77370,1,1,6,0,1,0,0,2,0,0
1,2,355569,9,0,1,0,0,0,0,3,0,0
1,2,180603,0,1,5,0,1,0,0,2,0,1
2,2,201785,3,1,5,0,1,0,0,3,0,1
1,2,256211,1,1,8,2,1,0,0,2,27,0
1,2,146764,5,1,1,0,0,0,0,2,0,1
1,2,200515,5,1,8,0,1,0,0,2,0,0
1,2,52636,1,1,6,0,1,0,0,2,0,0
0,2,27049,5,0,1,0,0,0,0,0,0,0
1,2,111128,12,0,0,0,1,0,0,2,0,0
1,1,348038,0,1,3,0,1,0,3,3,5,1
1,2,93930,1,0,10,0,1,0,0,3,0,0
4,2,397831,5,1,1,0,1,0,1,2,0,0
3,2,33794,5,1,3,0,1,0,0,0,0,0
2,2,178215,4,1,8,0,0,0,0,2,0,1
0,4,191910,2,0,5,0,1,0,0,0,0,0
1,2,340110,0,1,1,0,1,0,2,4,0,1
3,1,133694,0,3,1,1,1,0,0,2,2,1
3,2,148398,1,2,8,1,0,0,0,2,0,0
0,2,133515,5,0,5,0,0,0,0,2,0,0
1,2,181667,1,1,8,0,1,2,0,3,8,0
4,2,159715,5,1,10,0,1,0,0,0,0,0
3,3,174040,5,4,10,1,1,0,0,2,0,0
3,2,117700,1,2,0,0,0,0,0,2,0,0
1,2,37215,1,1,10,0,1,0,0,3,0,0
1,5,46807,1,1,10,0,1,4,0,2,0,1
3,1,317360,0,1,3,0,0,0,0,0,0,1
1,2,425627,5,0,10,0,1,0,0,2,4,0
1,2,82623,1,1,4,0,1,0,0,0,0,0
2,2,140854,1,0,3,0,1,0,0,3,0,0
1,2,185061,2,0,2,0,1,0,0,2,0,0
3,2,282680,0,0,3,0,0,0,0,3,0,0
0,2,137591,5,0,5,0,1,0,2,2,0,0
0,2,198163,1,0,1,0,0,0,0,2,0,0
0,2,132749,2,2,4,0,0,0,0,0,0,0
3,4,31264,5,1,1,0,0,2,0,2,0,1
0,2,399449,0,0,5,0,0,0,0,2,0,0
1,2,27494,5,1,5,2,1,0,0,3,18,0
3,2,368561,5,1,10,0,1,0,0,2,0,1
0,2,406078,5,0,0,0,0,0,0,1,0,0
3,5,100506,5,1,5,0,1,4,0,3,0,1
3,2,29658,1,1,0,0,1,0,0,2,0,0
4,2,181953,1,1,6,0,1,0,0,1,0,0
2,2,304175,3,1,3,0,1,0,0,3,0,1
0,2,170070,6,2,4,0,0,0,0,1,0,0
3,2,194908,1,0,0,0,0,0,0,2,0,0
2,1,357962,4,2,10,0,1,0,0,2,0,0
0,2,214716,5,0,0,0,0,0,0,0,0,0
2,5,207578,1,1,0,0,1,0,0,3,0,1
3,2,146409,5,6,1,0,0,0,0,2,0,0
1,2,341643,0,0,4,0,1,0,0,3,0,0
3,2,131631,2,4,8,1,1,0,0,2,0,0
3,2,88842,1,1,1,0,1,4,0,2,0,1
1,2,417136,1,2,10,1,1,0,0,2,0,0
2,1,336763,5,2,5,0,0,0,1,2,0,0
1,2,209301,0,1,10,0,1,0,0,2,8,0
1,2,120986,1,1,6,3,1,0,0,4,0,0
1,2,51025,1,0,4,0,0,0,0,2,0,0
4,2,218281,0,1,0,0,1,0,0,2,4,0
4,2,114994,1,1,2,0,1,0,0,0,0,0
3,2,335481,1,1,0,1,0,0,0,1,0,0
0,2,174503,1,0,0,0,0,0,0,1,0,0
2,1,230478,6,2,1,0,1,0,0,1,0,0
3,0,149650,8,1,3,0,1,0,0,2,10,1
2,2,149419,9,0,9,0,1,0,0,3,0,0
2,2,185099,1,1,1,0,1,0,0,2,0,0
4,2,128472,8,1,3,0,1,0,0,3,0,1
0,2,124971,1,0,5,0,1,0,0,2,0,0
2,5,344060,10,1,3,0,1,0,0,3,0,1
2,5,286750,10,1,3,1,1,0,0,4,0,1
2,2,296999,0,0,1,0,0,0,0,4,0,0
2,2,123681,1,1,5,0,1,0,0,2,0,1
0,2,232024,2,0,8,0,1,0,0,3,0,0
4,4,52267,3,1,1,0,1,0,0,3,0,1
3,2,119182,1,4,4,1,0,0,0,1,0,0
0,2,191230,5,0,1,0,0,0,0,2,29,0
3,3,23780,5,2,0,0,1,0,0,2,0,0
4,2,184553,12,2,10,0,1,0,0,3,0,0
1,5,242651,5,0,5,0,1,0,0,3,0,0
0,2,246226,1,0,10,0,0,0,0,2,0,0
